frame,plan_position_x,plan_position_y,plan_orientation_z,plan_orientation_w,ID
map,2.176236,-7.139712,0.512679,0.858581,2
map,2.188108,-7.117711,0.512470,0.858705,2
map,2.199973,-7.095706,0.512240,0.858842,2
map,2.211869,-7.073718,0.511696,0.859166,2
map,2.223790,-7.051743,0.511264,0.859424,2
map,2.235730,-7.029778,0.510875,0.859655,2
map,2.247691,-7.007825,0.510703,0.859757,2
map,2.259648,-6.985870,0.510504,0.859876,2
map,2.271629,-6.963928,0.510146,0.860088,2
map,2.283624,-6.941993,0.509828,0.860276,2
map,2.295637,-6.920069,0.509700,0.860352,2
map,2.307644,-6.898141,0.509546,0.860443,2
map,2.319673,-6.876225,0.509020,0.860755,2
map,2.331734,-6.854327,0.508741,0.860920,2
map,2.343791,-6.832427,0.508625,0.860988,2
map,2.355864,-6.810534,0.508504,0.861059,2
map,2.367934,-6.788641,0.508238,0.861217,2
map,2.380033,-6.766765,0.507993,0.861361,2
map,2.392128,-6.744885,0.507904,0.861413,2
map,2.404237,-6.723013,0.507654,0.861561,2
map,2.416357,-6.701148,0.507413,0.861703,2
map,2.428490,-6.679289,0.507189,0.861835,2
map,2.440633,-6.657436,0.507122,0.861874,2
map,2.452773,-6.635581,0.507038,0.861924,2
map,2.464924,-6.613733,0.506829,0.862047,2
map,2.477085,-6.591890,0.506633,0.862162,2
map,2.489256,-6.570053,0.506586,0.862190,2
map,2.501422,-6.548213,0.506518,0.862229,2
map,2.513600,-6.526380,0.506194,0.862420,2
map,2.525799,-6.504558,0.506014,0.862525,2
map,2.537995,-6.482735,0.505969,0.862552,2
map,2.550199,-6.460916,0.505916,0.862583,2
map,2.562400,-6.439095,0.505841,0.862627,2
map,2.574611,-6.417281,0.505689,0.862716,2
map,2.586828,-6.395469,0.505547,0.862799,2
map,2.599053,-6.373662,0.505397,0.862887,2
map,2.611285,-6.351859,0.505335,0.862923,2
map,2.623517,-6.330055,0.505191,0.863008,2
map,2.635764,-6.308260,0.505061,0.863084,2
map,2.648008,-6.286465,0.505011,0.863113,2
map,2.660260,-6.264672,0.504958,0.863144,2
map,2.672510,-6.242879,0.504828,0.863220,2
map,2.684775,-6.221095,0.504710,0.863289,2
map,2.697037,-6.199308,0.504669,0.863313,2
map,2.709306,-6.177526,0.504542,0.863387,2
map,2.721581,-6.155746,0.504424,0.863456,2
map,2.733862,-6.133971,0.504312,0.863522,2
map,2.746147,-6.112198,0.504282,0.863539,2
map,2.758431,-6.090424,0.504236,0.863566,2
map,2.770722,-6.068654,0.504126,0.863630,2
map,2.783017,-6.046886,0.504026,0.863689,2
map,2.795318,-6.025122,0.503928,0.863746,2
map,2.807623,-6.003360,0.503890,0.863768,2
map,2.819927,-5.981598,0.503778,0.863833,2
map,2.832243,-5.959842,0.503690,0.863885,2
map,2.844557,-5.938084,0.503663,0.863900,2
map,2.856876,-5.916331,0.503633,0.863918,2
map,2.869193,-5.894575,0.503536,0.863974,2
map,2.881521,-5.872826,0.503382,0.864064,2
map,2.893853,-5.851079,0.503232,0.864152,2
map,2.906197,-5.829340,0.503179,0.864182,2
map,2.918534,-5.807596,0.502762,0.864425,2
map,2.930920,-5.785880,0.502597,0.864521,2
map,2.943274,-5.764145,0.502612,0.864512,2
map,2.955658,-5.742428,0.502812,0.864396,2
map,2.967992,-5.720683,0.502995,0.864289,2
map,2.980357,-5.698955,0.503134,0.864208,2
map,2.992677,-5.677201,0.503967,0.863723,2
map,3.004959,-5.655426,0.504421,0.863458,2
map,3.017233,-5.633646,0.504460,0.863435,2
map,3.029511,-5.611869,0.504518,0.863401,2
map,3.041780,-5.590086,0.504978,0.863132,2
map,3.054011,-5.568283,0.505447,0.862858,2
map,3.066232,-5.546474,0.505406,0.862882,2
map,3.078468,-5.524672,0.505547,0.862799,2
map,3.090674,-5.502855,0.505989,0.862540,2
map,3.102865,-5.481029,0.506384,0.862308,2
map,3.115031,-5.459189,0.506298,0.862358,2
map,3.127231,-5.437368,0.506225,0.862401,2
map,3.139405,-5.415532,0.506617,0.862171,2
map,3.151565,-5.393689,0.506964,0.861967,2
map,3.163704,-5.371833,0.506844,0.862038,2
map,3.175876,-5.349997,0.506743,0.862097,2
map,3.188025,-5.328147,0.507158,0.861853,2
map,3.200155,-5.306287,0.507459,0.861676,2
map,3.212274,-5.284420,0.507709,0.861529,2
map,3.224378,-5.262547,0.507594,0.861596,2
map,3.236508,-5.240687,0.507511,0.861645,2
map,3.248621,-5.218817,0.507776,0.861489,2
map,3.260725,-5.196942,0.507994,0.861360,2
map,3.272816,-5.175060,0.507903,0.861414,2
map,3.284928,-5.153191,0.507803,0.861473,2
map,3.297029,-5.131315,0.508038,0.861335,2
map,3.309118,-5.109431,0.508235,0.861218,2
map,3.321199,-5.087544,0.508103,0.861297,2
map,3.333301,-5.065669,0.508000,0.861357,2
map,3.345393,-5.043787,0.508212,0.861232,2
map,3.357473,-5.021900,0.508397,0.861123,2
map,3.369546,-5.000008,0.508256,0.861206,2
map,3.381641,-4.978129,0.508150,0.861269,2
map,3.393724,-4.956243,0.508347,0.861152,2
map,3.405799,-4.934352,0.508503,0.861060,2
map,3.417867,-4.912458,0.508359,0.861145,2
map,3.429956,-4.890575,0.508250,0.861210,2
map,3.442035,-4.868687,0.508429,0.861104,2
map,3.454106,-4.846794,0.508570,0.861020,2
map,3.466171,-4.824898,0.508435,0.861100,2
map,3.478256,-4.803013,0.508323,0.861166,2
map,3.490331,-4.781123,0.508494,0.861066,2
map,3.502399,-4.759228,0.508629,0.860986,2
map,3.514461,-4.737330,0.508482,0.861072,2
map,3.526544,-4.715444,0.508368,0.861140,2
map,3.538617,-4.693553,0.508532,0.861043,2
map,3.550683,-4.671658,0.508662,0.860967,2
map,3.562743,-4.649759,0.508759,0.860909,2
map,3.574800,-4.627858,0.508647,0.860975,2
map,3.586871,-4.605965,0.508561,0.861026,2
map,3.598936,-4.584070,0.508688,0.860951,2
map,3.610995,-4.562171,0.508782,0.860895,2
map,3.623050,-4.540268,0.508667,0.860963,2
map,3.635121,-4.518376,0.508579,0.861015,2
map,3.647185,-4.496479,0.508700,0.860944,2
map,3.659243,-4.474579,0.508803,0.860883,2
map,3.671297,-4.452677,0.508682,0.860954,2
map,3.683367,-4.430785,0.508585,0.861012,2
map,3.695431,-4.408887,0.508706,0.860941,2
map,3.707489,-4.386988,0.508803,0.860883,2
map,3.719543,-4.365086,0.508685,0.860953,2
map,3.731613,-4.343192,0.508594,0.861006,2
map,3.743676,-4.321295,0.508720,0.860932,2
map,3.755734,-4.299395,0.508817,0.860875,2
map,3.767787,-4.277493,0.508682,0.860954,2
map,3.779858,-4.255600,0.508585,0.861012,2
map,3.791921,-4.233703,0.508729,0.860927,2
map,3.803977,-4.211802,0.508832,0.860866,2
map,3.816030,-4.189899,0.508691,0.860949,2
map,3.828101,-4.168006,0.508594,0.861006,2
map,3.840163,-4.146109,0.508741,0.860920,2
map,3.852219,-4.124208,0.508850,0.860855,2
map,3.864270,-4.102304,0.508932,0.860807,2
map,3.876318,-4.080399,0.508966,0.860787,2
map,3.876318,-4.080399,-0.000925,1.000000,2

map,0.628597,-12.057417,0.647377,0.762170,3
map,0.633859,-12.025321,0.701563,0.712607,3
map,0.629482,-12.000707,0.769176,0.639037,3
map,0.624696,-11.976170,0.715994,0.698107,3
map,0.628235,-11.951421,0.654072,0.756432,3
map,0.631915,-11.926693,0.651404,0.758731,3
map,0.635803,-11.901998,0.648928,0.760850,3
map,0.639805,-11.877320,0.646581,0.762845,3
map,0.643996,-11.852674,0.644303,0.764770,3
map,0.648292,-11.828046,0.642144,0.766584,3
map,0.652761,-11.803449,0.640044,0.768338,3
map,0.657326,-11.778869,0.638062,0.769985,3
map,0.662048,-11.754318,0.636152,0.771564,3
map,0.666857,-11.729786,0.634356,0.773041,3
map,0.671808,-11.705280,0.627991,0.778220,3
map,0.677419,-11.680919,0.622416,0.782687,3
map,0.683067,-11.656565,0.622361,0.782731,3
map,0.688686,-11.632204,0.622223,0.782840,3
map,0.694351,-11.607855,0.621919,0.783081,3
map,0.700007,-11.583503,0.621560,0.783366,3
map,0.705718,-11.559164,0.621100,0.783731,3
map,0.711431,-11.534825,0.620614,0.784116,3
map,0.717201,-11.510501,0.620055,0.784558,3
map,0.722984,-11.486178,0.617631,0.786468,3
map,0.729054,-11.461926,0.615479,0.788153,3
map,0.735103,-11.437670,0.615451,0.788175,3
map,0.741176,-11.413419,0.615337,0.788265,3
map,0.747239,-11.389165,0.615179,0.788388,3
map,0.753332,-11.364919,0.614959,0.788559,3
map,0.759421,-11.340672,0.614713,0.788751,3
map,0.765545,-11.316433,0.614421,0.788978,3
map,0.771670,-11.292195,0.612997,0.790085,3
map,0.777968,-11.268002,0.611718,0.791076,3
map,0.784250,-11.243803,0.611696,0.791093,3
map,0.790551,-11.219610,0.611618,0.791153,3
map,0.796842,-11.195415,0.611515,0.791233,3
map,0.803156,-11.171226,0.611372,0.791344,3
map,0.809465,-11.147035,0.611210,0.791469,3
map,0.815798,-11.122850,0.611013,0.791621,3
map,0.822131,-11.098665,0.610072,0.792346,3
map,0.828579,-11.074512,0.609062,0.793122,3
map,0.835035,-11.050360,0.609030,0.793147,3
map,0.841487,-11.026206,0.608971,0.793193,3
map,0.847951,-11.002056,0.608884,0.793260,3
map,0.854413,-10.977906,0.608774,0.793344,3
map,0.860890,-10.953759,0.608642,0.793445,3
map,0.867369,-10.929614,0.608498,0.793556,3
map,0.873863,-10.905472,0.607833,0.794065,3
map,0.880423,-10.881348,0.607234,0.794523,3
map,0.886990,-10.857225,0.607193,0.794555,3
map,0.893554,-10.833103,0.607133,0.794600,3
map,0.900129,-10.808983,0.607057,0.794658,3
map,0.906703,-10.784863,0.606966,0.794728,3
map,0.913288,-10.760746,0.606853,0.794814,3
map,0.919875,-10.736629,0.606306,0.795231,3
map,0.926528,-10.712530,0.605809,0.795610,3
map,0.933175,-10.688431,0.605783,0.795630,3
map,0.939830,-10.664332,0.605740,0.795663,3
map,0.946483,-10.640234,0.605680,0.795708,3
map,0.953145,-10.616138,0.605607,0.795764,3
map,0.959807,-10.592042,0.605522,0.795828,3
map,0.966480,-10.567949,0.605422,0.795905,3
map,0.973153,-10.543856,0.605009,0.796219,3
map,0.979876,-10.519777,0.604630,0.796506,3
map,0.986596,-10.495697,0.604595,0.796533,3
map,0.993322,-10.471619,0.604548,0.796569,3
map,1.000048,-10.447540,0.604488,0.796614,3
map,1.006782,-10.423465,0.604419,0.796667,3
map,1.013516,-10.399388,0.604337,0.796729,3
map,1.020260,-10.375316,0.603914,0.797050,3
map,1.027044,-10.351254,0.603588,0.797296,3
map,1.033828,-10.327191,0.603560,0.797318,3
map,1.040616,-10.303131,0.603519,0.797349,3
map,1.047404,-10.279070,0.603465,0.797389,3
map,1.054199,-10.255011,0.603408,0.797433,3
map,1.060994,-10.230952,0.603342,0.797483,3
map,1.067797,-10.206896,0.603263,0.797543,3
map,1.074601,-10.182839,0.602978,0.797758,3
map,1.081439,-10.158792,0.602719,0.797954,3
map,1.088274,-10.134746,0.602684,0.797980,3
map,1.095116,-10.110700,0.602640,0.798013,3
map,1.101957,-10.086654,0.602589,0.798052,3
map,1.108804,-10.062610,0.602529,0.798097,3
map,1.115653,-10.038567,0.602462,0.798147,3
map,1.122508,-10.014524,0.602212,0.798336,3
map,1.129387,-9.990489,0.601981,0.798510,3
map,1.136270,-9.966455,0.601946,0.798537,3
map,1.143153,-9.942422,0.601908,0.798565,3
map,1.150041,-9.918389,0.601867,0.798597,3
map,1.156929,-9.894357,0.601813,0.798637,3
map,1.163823,-9.870326,0.601749,0.798685,3
map,1.170718,-9.846296,0.601528,0.798852,3
map,1.177639,-9.822273,0.601321,0.799007,3
map,1.184560,-9.798250,0.601290,0.799031,3
map,1.191485,-9.774228,0.601220,0.799084,3
map,1.198413,-9.750208,0.601178,0.799115,3
map,1.205343,-9.726188,0.601128,0.799153,3
map,1.212278,-9.702168,0.601077,0.799191,3
map,1.219214,-9.678150,0.600874,0.799344,3
map,1.226173,-9.654138,0.600684,0.799487,3
map,1.233132,-9.630126,0.600658,0.799506,3
map,1.240094,-9.606114,0.600626,0.799530,3
map,1.247056,-9.582104,0.600588,0.799559,3
map,1.254023,-9.558094,0.600544,0.799592,3
map,1.260991,-9.534085,0.600494,0.799630,3
map,1.267964,-9.510077,0.600440,0.799670,3
map,1.274938,-9.486070,0.556449,0.830882,3
map,1.286890,-9.464111,0.606702,0.794929,3
map,1.287778,-9.439127,0.687374,0.726304,3
map,1.289641,-9.414197,0.668448,0.743759,3
map,1.293093,-9.389436,0.650424,0.759571,3
map,1.297335,-9.364799,0.636921,0.770930,3
map,1.302524,-9.340343,0.624958,0.780659,3
map,1.308277,-9.316014,0.615987,0.787757,3
map,1.314579,-9.291821,0.608382,0.793644,3
map,1.321264,-9.267732,0.617816,0.786323,3
map,1.326404,-9.243266,0.626316,0.779570,3
map,1.332036,-9.218908,0.618671,0.785650,3
map,1.338128,-9.194662,0.611715,0.791079,3
map,1.344616,-9.170519,0.605756,0.795650,3
map,1.351434,-9.146466,0.600462,0.799653,3
map,1.358560,-9.122503,0.595993,0.802990,3
map,1.365913,-9.098609,0.592107,0.805859,3
map,1.373501,-9.074789,0.589352,0.807876,3
map,1.381179,-9.050997,0.587764,0.809032,3
map,1.388954,-9.027237,0.585624,0.810583,3
map,1.396883,-9.003528,0.583556,0.812073,3
map,1.404900,-8.979848,0.581651,0.813439,3
map,1.413052,-8.956214,0.579871,0.814708,3
map,1.421275,-8.932605,0.578171,0.815916,3
map,1.429623,-8.909040,0.576823,0.816869,3
map,1.438003,-8.885487,0.575791,0.817597,3
map,1.446470,-8.861963,0.574750,0.818329,3
map,1.454969,-8.838453,0.573753,0.819029,3
map,1.463551,-8.814972,0.572776,0.819712,3
map,1.472162,-8.791502,0.571675,0.820480,3
map,1.480869,-8.768067,0.570733,0.821136,3
map,1.489588,-8.744637,0.570118,0.821563,3
map,1.498366,-8.721229,0.569476,0.822008,3
map,1.507158,-8.697825,0.568846,0.822444,3
map,1.516007,-8.674444,0.567927,0.823079,3
map,1.524904,-8.651081,0.567146,0.823617,3
map,1.533842,-8.627733,0.566461,0.824089,3
map,1.542816,-8.604399,0.566036,0.824381,3
map,1.551802,-8.581070,0.565597,0.824682,3
map,1.560826,-8.557755,0.565152,0.824987,3
map,1.569862,-8.534446,0.564498,0.825435,3
map,1.578961,-8.511160,0.563915,0.825833,3
map,1.588062,-8.487876,0.563611,0.826040,3
map,1.597195,-8.464603,0.563293,0.826258,3
map,1.606333,-8.441334,0.562967,0.826479,3
map,1.615502,-8.418076,0.562629,0.826710,3
map,1.624677,-8.394820,0.562134,0.827046,3
map,1.633902,-8.371584,0.561679,0.827355,3
map,1.643129,-8.348350,0.561442,0.827516,3
map,1.652380,-8.325124,0.561026,0.827798,3
map,1.661654,-8.301908,0.560760,0.827978,3
map,1.670935,-8.278694,0.560325,0.828273,3
map,1.680258,-8.255498,0.559931,0.828540,3
map,1.689583,-8.232302,0.559735,0.828672,3
map,1.698927,-8.209114,0.559535,0.828807,3
map,1.708275,-8.185927,0.559324,0.828949,3
map,1.717643,-8.162748,0.558936,0.829211,3
map,1.727034,-8.139580,0.558586,0.829447,3
map,1.736441,-8.116417,0.558429,0.829552,3
map,1.745850,-8.093255,0.558266,0.829662,3
map,1.755275,-8.070100,0.558089,0.829781,3
map,1.764704,-8.046946,0.557904,0.829905,3
map,1.774149,-8.023799,0.557487,0.830186,3
map,1.783624,-8.000664,0.557205,0.830375,3
map,1.793102,-7.977530,0.557062,0.830471,3
map,1.802593,-7.954401,0.556911,0.830572,3
map,1.812087,-7.931275,0.494586,0.869129,3
map,1.827857,-7.911877,0.544155,0.838984,3
map,1.831777,-7.887186,0.639127,0.769101,3
map,1.837006,-7.862739,0.614890,0.788613,3
map,1.843961,-7.838725,0.593428,0.804887,3
map,1.851788,-7.814982,0.578582,0.815624,3
map,1.860482,-7.791543,0.566416,0.824120,3
map,1.869704,-7.768306,0.572187,0.820123,3
map,1.877737,-7.744631,0.577035,0.816719,3
map,1.886405,-7.721182,0.566855,0.823818,3
map,1.895603,-7.697936,0.558059,0.829801,3
map,1.905261,-7.674877,0.550379,0.834915,3
map,1.915311,-7.651986,0.543869,0.839170,3
map,1.925681,-7.629239,0.538983,0.842317,3
map,1.936260,-7.606587,0.536410,0.843957,3
map,1.946908,-7.583968,0.534028,0.845467,3
map,1.957742,-7.561437,0.531694,0.846936,3
map,1.968638,-7.538937,0.529124,0.848544,3
map,1.979744,-7.516539,0.527090,0.849809,3
map,1.990855,-7.494144,0.525952,0.850514,3
map,2.002081,-7.471806,0.524754,0.851254,3
map,2.013319,-7.449474,0.523634,0.851943,3
map,2.024662,-7.427196,0.521503,0.853249,3
map,2.036122,-7.404977,0.520354,0.853951,3
map,2.047585,-7.382760,0.519679,0.854361,3
map,2.059116,-7.360577,0.518987,0.854782,3
map,2.070651,-7.338398,0.518000,0.855380,3
map,2.082283,-7.316269,0.517148,0.855896,3
map,2.093906,-7.294135,0.516733,0.856147,3
map,2.105582,-7.272029,0.516268,0.856427,3
map,2.117253,-7.249920,0.515521,0.856877,3
map,2.129005,-7.227855,0.514410,0.857545,3
map,2.140791,-7.205808,0.514120,0.857718,3
map,2.152574,-7.183758,0.513802,0.857909,3
map,2.164392,-7.161728,0.513202,0.858268,3
map,2.176236,-7.139712,0.512679,0.858581,3
map,2.188108,-7.117711,0.512470,0.858705,3
map,2.199973,-7.095706,0.512240,0.858842,3
map,2.211869,-7.073718,0.511696,0.859166,3
map,2.223790,-7.051743,0.511264,0.859424,3
map,2.235730,-7.029778,0.510875,0.859655,3
map,2.247691,-7.007825,0.510703,0.859757,3
map,2.259648,-6.985870,0.510504,0.859876,3
map,2.271629,-6.963928,0.510146,0.860088,3
map,2.283624,-6.941993,0.509828,0.860276,3
map,2.295637,-6.920069,0.509700,0.860352,3
map,2.307644,-6.898141,0.509546,0.860443,3
map,2.319673,-6.876225,0.509020,0.860755,3
map,2.331734,-6.854327,0.508741,0.860920,3
map,2.343791,-6.832427,0.508625,0.860988,3
map,2.355864,-6.810534,0.508504,0.861059,3
map,2.367934,-6.788641,0.508238,0.861217,3
map,2.380033,-6.766765,0.507993,0.861361,3
map,2.392128,-6.744885,0.507904,0.861413,3
map,2.404237,-6.723013,0.507654,0.861561,3
map,2.416357,-6.701148,0.507413,0.861703,3
map,2.428490,-6.679289,0.507189,0.861835,3
map,2.440633,-6.657436,0.507122,0.861874,3
map,2.452773,-6.635581,0.507038,0.861924,3
map,2.464924,-6.613733,0.506829,0.862047,3
map,2.477085,-6.591890,0.506633,0.862162,3
map,2.489256,-6.570053,0.506586,0.862190,3
map,2.501422,-6.548213,0.506518,0.862229,3
map,2.513600,-6.526380,0.506194,0.862420,3
map,2.525799,-6.504558,0.506014,0.862525,3
map,2.537995,-6.482735,0.505969,0.862552,3
map,2.550199,-6.460916,0.505916,0.862583,3
map,2.562400,-6.439095,0.505841,0.862627,3
map,2.574611,-6.417281,0.505689,0.862716,3
map,2.586828,-6.395469,0.505547,0.862799,3
map,2.599053,-6.373662,0.505397,0.862887,3
map,2.611285,-6.351859,0.505335,0.862923,3
map,2.623517,-6.330055,0.505191,0.863008,3
map,2.635764,-6.308260,0.505061,0.863084,3
map,2.648008,-6.286465,0.505011,0.863113,3
map,2.660260,-6.264672,0.504958,0.863144,3
map,2.672510,-6.242879,0.504828,0.863220,3
map,2.684775,-6.221095,0.504710,0.863289,3
map,2.697037,-6.199308,0.504669,0.863313,3
map,2.709306,-6.177526,0.504542,0.863387,3
map,2.721581,-6.155746,0.504424,0.863456,3
map,2.733862,-6.133971,0.504312,0.863522,3
map,2.746147,-6.112198,0.504282,0.863539,3
map,2.758431,-6.090424,0.504236,0.863566,3
map,2.770722,-6.068654,0.504126,0.863630,3
map,2.783017,-6.046886,0.504026,0.863689,3
map,2.795318,-6.025122,0.503928,0.863746,3
map,2.807623,-6.003360,0.503890,0.863768,3
map,2.819927,-5.981598,0.503778,0.863833,3
map,2.832243,-5.959842,0.503690,0.863885,3
map,2.844557,-5.938084,0.503663,0.863900,3
map,2.856876,-5.916331,0.503633,0.863918,3
map,2.869193,-5.894575,0.503536,0.863974,3
map,2.881521,-5.872826,0.503382,0.864064,3
map,2.893853,-5.851079,0.503232,0.864152,3
map,2.906197,-5.829340,0.503179,0.864182,3
map,2.918534,-5.807596,0.502762,0.864425,3
map,2.930920,-5.785880,0.502597,0.864521,3
map,2.943274,-5.764145,0.502612,0.864512,3
map,2.955658,-5.742428,0.502812,0.864396,3
map,2.967992,-5.720683,0.502995,0.864289,3
map,2.980357,-5.698955,0.503134,0.864208,3
map,2.992677,-5.677201,0.503967,0.863723,3
map,3.004959,-5.655426,0.504421,0.863458,3
map,3.017233,-5.633646,0.504460,0.863435,3
map,3.029511,-5.611869,0.504518,0.863401,3
map,3.041780,-5.590086,0.504978,0.863132,3
map,3.054011,-5.568283,0.505447,0.862858,3
map,3.066232,-5.546474,0.505406,0.862882,3
map,3.078468,-5.524672,0.505547,0.862799,3
map,3.090674,-5.502855,0.505989,0.862540,3
map,3.102865,-5.481029,0.506384,0.862308,3
map,3.115031,-5.459189,0.506298,0.862358,3
map,3.127231,-5.437368,0.506225,0.862401,3
map,3.139405,-5.415532,0.506617,0.862171,3
map,3.151565,-5.393689,0.506964,0.861967,3
map,3.163704,-5.371833,0.506844,0.862038,3
map,3.175876,-5.349997,0.506743,0.862097,3
map,3.188025,-5.328147,0.507158,0.861853,3
map,3.200155,-5.306287,0.507459,0.861676,3
map,3.212274,-5.284420,0.507709,0.861529,3
map,3.224378,-5.262547,0.507594,0.861596,3
map,3.236508,-5.240687,0.507511,0.861645,3
map,3.248621,-5.218817,0.507776,0.861489,3
map,3.260725,-5.196942,0.507994,0.861360,3
map,3.272816,-5.175060,0.507903,0.861414,3
map,3.284928,-5.153191,0.507803,0.861473,3
map,3.297029,-5.131315,0.508038,0.861335,3
map,3.309118,-5.109431,0.508235,0.861218,3
map,3.321199,-5.087544,0.508103,0.861297,3
map,3.333301,-5.065669,0.508000,0.861357,3
map,3.345393,-5.043787,0.508212,0.861232,3
map,3.357473,-5.021900,0.508397,0.861123,3
map,3.369546,-5.000008,0.508256,0.861206,3
map,3.381641,-4.978129,0.508150,0.861269,3
map,3.393724,-4.956243,0.508347,0.861152,3
map,3.405799,-4.934352,0.508503,0.861060,3
map,3.417867,-4.912458,0.508359,0.861145,3
map,3.429956,-4.890575,0.508250,0.861210,3
map,3.442035,-4.868687,0.508429,0.861104,3
map,3.454106,-4.846794,0.508570,0.861020,3
map,3.466171,-4.824898,0.508435,0.861100,3
map,3.478256,-4.803013,0.508323,0.861166,3
map,3.490331,-4.781123,0.508494,0.861066,3
map,3.502399,-4.759228,0.508629,0.860986,3
map,3.514461,-4.737330,0.508482,0.861072,3
map,3.526544,-4.715444,0.508368,0.861140,3
map,3.538617,-4.693553,0.508532,0.861043,3
map,3.550683,-4.671658,0.508662,0.860967,3
map,3.562743,-4.649759,0.508759,0.860909,3
map,3.574800,-4.627858,0.508647,0.860975,3
map,3.586871,-4.605965,0.508561,0.861026,3
map,3.598936,-4.584070,0.508688,0.860951,3
map,3.610995,-4.562171,0.508782,0.860895,3
map,3.623050,-4.540268,0.508667,0.860963,3
map,3.635121,-4.518376,0.508579,0.861015,3
map,3.647185,-4.496479,0.508700,0.860944,3
map,3.659243,-4.474579,0.508803,0.860883,3
map,3.671297,-4.452677,0.508682,0.860954,3
map,3.683367,-4.430785,0.508585,0.861012,3
map,3.695431,-4.408887,0.508706,0.860941,3
map,3.707489,-4.386988,0.508803,0.860883,3
map,3.719543,-4.365086,0.508685,0.860953,3
map,3.731613,-4.343192,0.508594,0.861006,3
map,3.743676,-4.321295,0.508720,0.860932,3
map,3.755734,-4.299395,0.508817,0.860875,3
map,3.767787,-4.277493,0.508682,0.860954,3
map,3.779858,-4.255600,0.508585,0.861012,3
map,3.791921,-4.233703,0.508729,0.860927,3
