frame,global_plan_position_x,global_plan_position_y,global_plan_orientation_z,global_plan_orientation_w,ID
map,-1.834764,-7.437085,0.883997,0.467493,3
map,-1.848842,-7.416426,0.883993,0.467501,3
map,-1.862908,-7.395758,0.884024,0.467442,3
map,-1.876991,-7.375103,0.884159,0.467187,3
map,-1.891082,-7.354452,0.884129,0.467243,3
map,-1.905160,-7.333792,0.884139,0.467225,3
map,-1.919252,-7.313143,0.884142,0.467218,3
map,-1.933331,-7.292484,0.884121,0.467258,3
map,-1.947419,-7.271832,0.884226,0.467059,3
map,-1.961516,-7.251185,0.884241,0.467030,3
map,-1.975607,-7.230535,0.884240,0.467033,3
map,-1.989704,-7.209888,0.884200,0.467108,3
map,-2.003788,-7.189233,0.884197,0.467114,3
map,-2.017884,-7.168586,0.884197,0.467115,3
map,-2.031968,-7.147931,0.884175,0.467155,3
map,-2.046061,-7.127282,0.884274,0.466969,3
map,-2.060163,-7.106638,0.884281,0.466955,3
map,-2.074256,-7.085989,0.884276,0.466965,3
map,-2.088357,-7.065345,0.884245,0.467024,3
map,-2.102445,-7.044693,0.884237,0.467039,3
map,-2.116544,-7.024048,0.884336,0.466850,3
map,-2.130651,-7.003408,0.884332,0.466858,3
map,-2.144749,-6.982762,0.884320,0.466881,3
map,-2.158853,-6.962121,0.884374,0.466779,3
map,-2.172961,-6.941482,0.884388,0.466753,3
map,-2.187067,-6.920842,0.884377,0.466774,3
map,-2.201173,-6.900201,0.884415,0.466701,3
map,-2.215286,-6.879566,0.884415,0.466701,3
map,-2.229392,-6.858925,0.884495,0.466550,3
map,-2.243519,-6.838300,0.884481,0.466576,3
map,-2.257622,-6.817658,0.884541,0.466462,3
map,-2.271760,-6.797040,0.884522,0.466498,3
map,-2.285860,-6.776395,0.884149,0.467205,3
map,-2.299932,-6.755732,0.884052,0.467389,3
map,-2.314015,-6.735075,0.883957,0.467567,3
map,-2.328070,-6.714400,0.883849,0.467773,3
map,-2.342134,-6.693731,0.883698,0.468058,3
map,-2.356162,-6.673038,0.883381,0.468656,3
map,-2.370170,-6.652331,0.883257,0.468889,3
map,-2.384177,-6.631623,0.883088,0.469208,3
map,-2.398154,-6.610896,0.882918,0.469527,3
map,-2.412131,-6.590168,0.882808,0.469733,3
map,-2.426090,-6.569427,0.882653,0.470025,3
map,-2.440039,-6.548681,0.882473,0.470363,3
map,-2.453965,-6.527919,0.882263,0.470757,3
map,-2.467878,-6.507148,0.882153,0.470963,3
map,-2.481785,-6.486373,0.882015,0.471222,3
map,-2.495672,-6.465586,0.881870,0.471492,3
map,-2.509554,-6.444794,0.881788,0.471646,3
map,-2.523428,-6.423996,0.881661,0.471884,3
map,-2.537287,-6.403189,0.881525,0.472138,3
map,-2.551136,-6.382376,0.881431,0.472312,3
map,-2.564979,-6.361558,0.881364,0.472438,3
map,-2.578817,-6.340737,0.881273,0.472608,3
map,-2.592643,-6.319909,0.881167,0.472804,3
map,-2.606462,-6.299075,0.881106,0.472919,3
map,-2.620278,-6.278239,0.881053,0.473017,3
map,-2.634088,-6.257400,0.880977,0.473159,3
map,-2.647890,-6.236556,0.880914,0.473277,3
map,-2.661689,-6.215708,0.880880,0.473339,3
map,-2.675485,-6.194860,0.880845,0.473405,3
map,-2.689277,-6.174009,0.880805,0.473479,3
map,-2.703067,-6.153155,0.880774,0.473537,3
map,-2.716854,-6.132300,0.880767,0.473551,3
map,-2.730642,-6.111447,0.880749,0.473584,3
map,-2.744425,-6.090590,0.880733,0.473613,3
map,-2.758211,-6.069734,0.880725,0.473628,3
map,-2.771993,-6.048876,0.880731,0.473616,3
map,-2.785779,-6.028021,0.880775,0.473536,3
map,-2.799569,-6.007168,0.880777,0.473531,3
map,-2.813356,-5.986313,0.880790,0.473507,3
map,-2.827148,-5.965462,0.880808,0.473474,3
map,-2.840939,-5.944610,0.880830,0.473433,3
map,-2.854735,-5.923761,0.880893,0.473316,3
map,-2.868536,-5.902916,0.880914,0.473276,3
map,-2.882336,-5.882069,0.880948,0.473214,3
map,-2.896142,-5.861228,0.880972,0.473168,3
map,-2.909947,-5.840384,0.880995,0.473126,3
map,-2.923758,-5.819546,0.881023,0.473074,3
map,-2.937567,-5.798706,0.881055,0.473015,3
map,-2.951383,-5.777871,0.881132,0.472870,3
map,-2.965206,-5.757040,0.881158,0.472822,3
map,-2.979028,-5.736207,0.881193,0.472757,3
map,-2.992856,-5.715381,0.881219,0.472709,3
map,-3.006682,-5.694552,0.881242,0.472666,3
map,-3.020515,-5.673728,0.881321,0.472519,3
map,-3.034355,-5.652907,0.881349,0.472465,3
map,-3.048193,-5.632087,0.881376,0.472415,3
map,-3.062037,-5.611270,0.881396,0.472377,3
map,-3.075878,-5.590452,0.881422,0.472330,3
map,-3.089727,-5.569638,0.881443,0.472291,3
map,-3.103573,-5.548822,0.881463,0.472253,3
map,-3.117425,-5.528010,0.881664,0.471878,3
map,-3.131306,-5.507218,0.881979,0.471289,3
map,-3.145214,-5.486444,0.882305,0.470678,3
map,-3.159152,-5.465690,0.882472,0.470365,3
map,-3.173089,-5.444935,0.883258,0.468887,3
map,-3.187166,-5.424275,0.884800,0.465971,3
map,-3.201376,-5.403706,0.886152,0.463394,3
map,-3.215693,-5.383212,0.887652,0.460516,3
map,-3.230169,-5.362829,0.889687,0.456571,3
map,-3.244847,-5.342592,0.892058,0.451920,3
map,-3.259745,-5.322516,0.894129,0.447809,3
map,-3.274793,-5.302552,0.896364,0.443318,3
map,-3.290092,-5.282779,0.899527,0.436865,3
map,-3.305707,-5.263256,0.901206,0.433391,3
map,-3.321308,-5.243721,0.903344,0.428917,3
map,-3.337308,-5.224513,0.907493,0.420067,3
map,-3.353662,-5.205602,0.909282,0.416181,3
map,-3.369988,-5.186670,0.910948,0.412521,3
map,-3.386643,-5.168025,0.912627,0.408793,3
map,-3.403277,-5.149362,0.913844,0.406066,3
map,-3.420153,-5.130918,0.916509,0.400014,3
map,-3.437275,-5.112701,0.917544,0.397634,3
map,-3.454342,-5.094433,0.918298,0.395891,3
map,-3.471601,-5.076347,0.920334,0.391134,3
map,-3.489043,-5.058436,0.920992,0.389582,3
map,-3.506424,-5.040467,0.921491,0.388399,3
map,-3.523957,-5.022646,0.923027,0.384736,3
map,-3.541622,-5.004955,0.923433,0.383760,3
map,-3.559230,-4.987208,0.923804,0.382866,3
map,-3.576963,-4.969586,0.925216,0.379440,3
map,-3.594832,-4.952103,0.925846,0.377902,3
map,-3.612682,-4.934598,0.926521,0.376244,3
map,-3.630676,-4.917243,0.928268,0.371912,3
map,-3.648849,-4.900075,0.929304,0.369317,3
map,-3.667037,-4.882922,0.930447,0.366428,3
map,-3.685422,-4.865982,0.931783,0.363015,3
map,-3.703858,-4.849097,0.932960,0.359980,3
map,-3.722463,-4.832397,0.935144,0.354267,3
map,-3.741307,-4.815969,0.936658,0.350245,3
map,-3.760196,-4.799592,0.937874,0.346977,3
map,-3.779267,-4.783427,0.939945,0.341326,3
map,-3.798545,-4.767509,0.941935,0.335796,3
map,-3.817991,-4.751798,0.942894,0.333093,3
map,-3.837450,-4.736102,0.943725,0.330732,3
map,-3.857052,-4.720586,0.945150,0.326636,3
map,-3.876780,-4.705231,0.945726,0.324966,3
map,-3.896492,-4.689854,0.946174,0.323658,3
map,-3.916304,-4.674607,0.947197,0.320651,3
map,-3.936210,-4.659482,0.947532,0.319660,3
map,-3.956086,-4.644318,0.947793,0.318886,3
map,-3.976041,-4.629258,0.948558,0.316604,3
map,-3.996062,-4.614287,0.949225,0.314598,3
map,-4.016143,-4.599396,0.949691,0.313188,3
map,-4.036253,-4.584544,0.949841,0.312732,3
map,-4.036253,-4.584543,0.994595,-0.103835,3

map,0.602058,-11.639813,0.744812,0.667275,4
map,0.596869,-11.592708,0.748992,0.662579,4
map,0.593229,-11.567974,0.763862,0.645380,4
map,0.588523,-11.543421,0.779420,0.626501,4
map,0.582484,-11.519161,0.794613,0.607116,4
map,0.575385,-11.495191,0.804813,0.593529,4
map,0.567712,-11.471396,0.809799,0.586707,4
map,0.559808,-11.447680,0.814017,0.580841,4
map,0.551451,-11.424117,0.819113,0.573632,4
map,0.542714,-11.400694,0.822445,0.568845,4
map,0.533809,-11.377334,0.825197,0.564846,4
map,0.524619,-11.354084,0.826823,0.562463,4
map,0.515446,-11.330828,0.827640,0.561260,4
map,0.506120,-11.307632,0.828781,0.559573,4
map,0.496758,-11.284451,0.830047,0.557694,4
map,0.487223,-11.261341,0.831499,0.555526,4
map,0.477619,-11.238259,0.832557,0.553940,4
map,0.467908,-11.215222,0.833156,0.553038,4
map,0.458204,-11.192183,0.833696,0.552223,4
map,0.448403,-11.169185,0.834387,0.551179,4
map,0.438584,-11.146194,0.835157,0.550012,4
map,0.428654,-11.123250,0.836202,0.548422,4
map,0.418660,-11.100334,0.836597,0.547819,4
map,0.408665,-11.077419,0.836953,0.547275,4
map,0.398612,-11.054530,0.837399,0.546592,4
map,0.388541,-11.031648,0.837913,0.545803,4
map,0.378402,-11.008797,0.838346,0.545139,4
map,0.368259,-10.985947,0.838617,0.544722,4
map,0.358074,-10.963115,0.838889,0.544303,4
map,0.347885,-10.940286,0.839210,0.543808,4
map,0.337647,-10.917479,0.839592,0.543218,4
map,0.327394,-10.894677,0.839898,0.542744,4
map,0.317104,-10.871893,0.840099,0.542434,4
map,0.306817,-10.849108,0.840310,0.542107,4
map,0.296492,-10.826340,0.840754,0.541417,4
map,0.286131,-10.803588,0.841055,0.540949,4
map,0.275754,-10.780843,0.841287,0.540589,4
map,0.265354,-10.758108,0.841435,0.540359,4
map,0.254953,-10.735375,0.841616,0.540077,4
map,0.244523,-10.712655,0.841833,0.539738,4
map,0.234085,-10.689938,0.842066,0.539374,4
map,0.223615,-10.667236,0.842241,0.539101,4
map,0.213148,-10.644533,0.842366,0.538906,4
map,0.202657,-10.621840,0.842524,0.538660,4
map,0.192163,-10.599150,0.842707,0.538372,4
map,0.181641,-10.576471,0.843121,0.537723,4
map,0.171078,-10.553813,0.843705,0.536808,4
map,0.160458,-10.531180,0.844498,0.535558,4
map,0.149760,-10.508585,0.845656,0.533728,4
map,0.138944,-10.486046,0.846729,0.532025,4
map,0.128065,-10.463537,0.848096,0.529843,4
map,0.117018,-10.441111,0.850536,0.525917,4
map,0.105724,-10.418807,0.852722,0.522365,4
map,0.094304,-10.396567,0.854549,0.519372,4
map,0.082699,-10.374424,0.857200,0.514984,4
map,0.070826,-10.352424,0.861222,0.508229,4
map,0.058530,-10.330656,0.865680,0.500598,4
map,0.045886,-10.309090,0.868718,0.495307,4
map,0.033063,-10.287628,0.872090,0.489346,4
map,0.019833,-10.266416,0.876736,0.480971,4
map,0.006198,-10.245462,0.881559,0.472074,4
map,-0.007880,-10.224802,0.886127,0.463443,4
map,-0.022323,-10.204396,0.890810,0.454377,4
map,-0.037232,-10.184329,0.896488,0.443067,4
map,-0.052689,-10.164680,0.900487,0.434883,4
map,-0.068319,-10.145168,0.904485,0.426505,4
map,-0.084495,-10.126107,0.910488,0.413537,4
map,-0.101215,-10.107520,0.914107,0.405473,4
map,-0.118055,-10.089043,0.917334,0.398119,4
map,-0.135362,-10.071003,0.922137,0.386864,4
map,-0.153086,-10.053371,0.924422,0.381372,4
map,-0.170817,-10.035748,0.926418,0.376495,4
map,-0.188909,-10.018494,0.929937,0.367718,4
map,-0.207294,-10.001554,0.931107,0.364745,4
map,-0.225605,-9.984532,0.932084,0.362242,4
map,-0.244171,-9.967791,0.934557,0.355813,4
map,-0.262944,-9.951280,0.935224,0.354056,4
map,-0.281636,-9.934678,0.935687,0.352832,4
map,-0.300494,-9.918266,0.937321,0.348468,4
map,-0.319492,-9.902016,0.937583,0.347761,4
map,-0.338401,-9.885661,0.937697,0.347455,4
map,-0.357420,-9.869435,0.938776,0.344528,4
map,-0.376530,-9.853317,0.938852,0.344321,4
map,-0.395564,-9.837109,0.938873,0.344263,4
map,-0.414679,-9.820996,0.939571,0.342353,4
map,-0.433843,-9.804942,0.939948,0.341318,4
map,-0.453029,-9.788914,0.940277,0.340410,4
map,-0.472255,-9.772934,0.940460,0.339904,4
map,-0.491475,-9.756948,0.941647,0.336601,4
map,-0.510924,-9.741240,0.942444,0.334365,4
map,-0.530295,-9.725435,0.941468,0.337102,4
map,-0.549560,-9.709502,0.943594,0.331104,4
map,-0.569327,-9.694197,0.944704,0.327925,4
map,-0.588805,-9.678524,0.941658,0.336572,4
map,-0.607997,-9.662504,0.943868,0.330324,4
map,-0.627884,-9.647354,0.944642,0.328103,4
map,-0.647226,-9.631515,0.939070,0.343727,4
map,-0.666064,-9.615080,0.938716,0.344691,4
map,-0.685342,-9.599161,0.937441,0.348145,4
map,-0.703936,-9.582450,0.930493,0.366310,4
map,-0.721917,-9.565082,0.927354,0.374186,4
map,-0.739934,-9.547750,0.923866,0.382716,4
map,-0.757263,-9.529731,0.917098,0.398662,4
map,-0.774037,-9.511192,0.913107,0.407721,4
map,-0.790639,-9.492502,0.909113,0.416551,4
map,-0.806682,-9.473328,0.903749,0.428063,4
map,-0.822314,-9.453817,0.899654,0.436604,4
map,-0.837619,-9.434050,0.895831,0.444394,4
map,-0.852564,-9.414009,0.891571,0.452881,4
map,-0.867107,-9.393675,0.888467,0.458940,4
map,-0.881501,-9.373234,0.886544,0.462643,4
map,-0.895703,-9.352659,0.884869,0.465840,4
map,-0.909801,-9.332013,0.883754,0.467952,4
map,-0.923805,-9.311304,0.883620,0.468206,4
map,-0.937879,-9.290642,0.882182,0.470908,4
map,-0.951628,-9.269763,0.881475,0.472230,4
map,-0.965578,-9.249017,0.879968,0.475033,4
map,-0.979061,-9.227964,0.874814,0.484459,4
map,-0.992107,-9.206637,0.872705,0.488247,4
map,-1.005223,-9.185354,0.869897,0.493233,4
map,-1.017777,-9.163735,0.867287,0.497808,4
map,-1.030441,-9.142180,0.863709,0.503990,4
map,-1.042373,-9.120211,0.858778,0.512347,4
map,-1.054191,-9.098181,0.854000,0.520273,4
map,-1.065301,-9.075786,0.846753,0.531987,4
map,-1.075889,-9.053138,0.840100,0.542432,4
map,-1.085876,-9.030220,0.833577,0.552404,4
map,-1.095373,-9.007093,0.828008,0.560716,4
map,-1.104435,-8.983794,0.823469,0.567361,4
map,-1.113182,-8.960374,0.820328,0.571894,4
map,-1.121729,-8.936880,0.818132,0.575031,4
map,-1.130116,-8.913329,0.817053,0.576563,4
map,-1.138486,-8.889772,0.815127,0.579282,4
map,-1.146559,-8.866112,0.812053,0.583584,4
map,-1.154429,-8.842382,0.809185,0.587555,4
map,-1.162037,-8.818568,0.806313,0.591489,4
map,-1.169443,-8.794690,0.804394,0.594096,4
map,-1.176742,-8.770780,0.802424,0.596754,4
map,-1.183831,-8.746806,0.800113,0.599850,4
map,-1.190760,-8.722785,0.797558,0.603242,4
map,-1.197441,-8.698694,0.795713,0.605674,4
map,-1.204076,-8.674591,0.795325,0.606183,4
map,-1.210695,-8.650483,0.794814,0.606853,4
map,-1.217248,-8.626357,0.795198,0.606350,4
map,-1.223929,-8.602266,0.795721,0.605664,4
map,-1.230566,-8.578163,0.795701,0.605689,4
map,-1.237243,-8.554071,0.796027,0.605261,4
map,-1.243932,-8.529984,0.796720,0.604349,4
map,-1.250719,-8.505922,0.797564,0.603234,4
map,-1.257542,-8.481872,0.798898,0.601467,4
map,-1.264543,-8.457871,0.800853,0.598861,4
map,-1.271679,-8.433911,0.803070,0.595885,4
map,-1.279035,-8.410018,0.806437,0.591320,4
map,-1.286713,-8.386227,0.809974,0.586466,4
map,-1.294641,-8.362516,0.813599,0.581427,4
map,-1.302906,-8.338923,0.817276,0.576246,4
map,-1.311435,-8.315422,0.819750,0.572721,4
map,-1.320105,-8.291974,0.822844,0.568267,4
map,-1.329141,-8.268664,0.827784,0.561046,4
map,-1.338627,-8.245534,0.832885,0.553446,4
map,-1.348510,-8.222570,0.837048,0.547130,4
map,-1.358692,-8.199738,0.840830,0.541299,4
map,-1.369209,-8.177057,0.845068,0.534660,4
map,-1.380105,-8.154556,0.848999,0.528394,4
map,-1.391289,-8.132197,0.853033,0.521857,4
map,-1.402871,-8.110043,0.856040,0.516910,4
map,-1.414569,-8.087948,0.858593,0.512658,4
map,-1.426588,-8.066027,0.861296,0.508104,4
map,-1.438752,-8.044186,0.864058,0.503392,4
map,-1.451247,-8.022532,0.867521,0.497401,4
map,-1.464011,-8.001036,0.869411,0.494090,4
map,-1.476834,-7.979576,0.871109,0.491090,4
map,-1.489893,-7.958257,0.872607,0.488424,4
map,-1.502979,-7.936955,0.873878,0.486145,4
map,-1.516259,-7.915774,0.874987,0.484147,4
map,-1.529539,-7.894593,0.875890,0.482510,4
map,-1.542977,-7.873512,0.877530,0.479521,4
map,-1.556545,-7.852514,0.878268,0.478169,4
map,-1.570113,-7.831516,0.878905,0.476996,4
map,-1.583792,-7.810591,0.879427,0.476034,4
map,-1.597452,-7.789652,0.879882,0.475192,4
map,-1.611211,-7.768779,0.880361,0.474305,4
map,-1.624956,-7.747897,0.880724,0.473629,4
map,-1.638779,-7.727066,0.881535,0.472118,4
map,-1.652666,-7.706278,0.881856,0.471518,4
map,-1.666546,-7.685484,0.882140,0.470987,4
map,-1.680483,-7.664730,0.882430,0.470444,4
map,-1.694414,-7.643971,0.882638,0.470054,4
map,-1.708388,-7.623241,0.883096,0.469193,4
map,-1.722400,-7.602537,0.883288,0.468831,4
map,-1.736408,-7.581830,0.883409,0.468603,4
map,-1.750441,-7.561141,0.883518,0.468396,4
map,-1.764468,-7.540446,0.883624,0.468197,4
map,-1.778520,-7.519769,0.883702,0.468049,4
map,-1.792561,-7.499085,0.883741,0.467977,4
map,-1.806620,-7.478412,0.883942,0.467596,4
map,-1.820697,-7.457752,0.883990,0.467506,4
map,-1.834764,-7.437085,0.883997,0.467493,4
map,-1.848842,-7.416426,0.883993,0.467501,4
map,-1.862908,-7.395758,0.884024,0.467442,4
map,-1.876991,-7.375103,0.884159,0.467187,4
map,-1.891082,-7.354452,0.884129,0.467243,4
map,-1.905160,-7.333792,0.884139,0.467225,4
map,-1.919252,-7.313143,0.884142,0.467218,4
map,-1.933331,-7.292484,0.884121,0.467258,4
map,-1.947419,-7.271832,0.884226,0.467059,4
map,-1.961516,-7.251185,0.884241,0.467030,4
map,-1.975607,-7.230535,0.884240,0.467033,4
map,-1.989704,-7.209888,0.884200,0.467108,4
map,-2.003788,-7.189233,0.884197,0.467114,4
map,-2.017884,-7.168586,0.884197,0.467115,4
map,-2.031968,-7.147931,0.884175,0.467155,4
map,-2.046061,-7.127282,0.884274,0.466969,4
map,-2.060163,-7.106638,0.884281,0.466955,4
map,-2.074256,-7.085989,0.884276,0.466965,4
map,-2.088357,-7.065345,0.884245,0.467024,4
map,-2.102445,-7.044693,0.884237,0.467039,4
map,-2.116544,-7.024048,0.884336,0.466850,4
map,-2.130651,-7.003408,0.884332,0.466858,4
map,-2.144749,-6.982762,0.884320,0.466881,4
map,-2.158853,-6.962121,0.884374,0.466779,4
map,-2.172961,-6.941482,0.884388,0.466753,4
map,-2.187067,-6.920842,0.884377,0.466774,4
map,-2.201173,-6.900201,0.884415,0.466701,4
map,-2.215286,-6.879566,0.884415,0.466701,4
map,-2.229392,-6.858925,0.884495,0.466550,4
map,-2.243519,-6.838300,0.884481,0.466576,4
map,-2.257622,-6.817658,0.884541,0.466462,4
map,-2.271760,-6.797040,0.884522,0.466498,4
map,-2.285860,-6.776395,0.884149,0.467205,4
map,-2.299932,-6.755732,0.884052,0.467389,4
map,-2.314015,-6.735075,0.883957,0.467567,4
map,-2.328070,-6.714400,0.883849,0.467773,4
map,-2.342134,-6.693731,0.883698,0.468058,4
map,-2.356162,-6.673038,0.883381,0.468656,4
map,-2.370170,-6.652331,0.883257,0.468889,4
map,-2.384177,-6.631623,0.883088,0.469208,4
map,-2.398154,-6.610896,0.882918,0.469527,4
map,-2.412131,-6.590168,0.882808,0.469733,4
map,-2.426090,-6.569427,0.882653,0.470025,4
map,-2.440039,-6.548681,0.882473,0.470363,4
map,-2.453965,-6.527919,0.882263,0.470757,4
map,-2.467878,-6.507148,0.882153,0.470963,4
map,-2.481785,-6.486373,0.882015,0.471222,4
map,-2.495672,-6.465586,0.881870,0.471492,4
map,-2.509554,-6.444794,0.881788,0.471646,4
map,-2.523428,-6.423996,0.881661,0.471884,4
map,-2.537287,-6.403189,0.881525,0.472138,4
map,-2.551136,-6.382376,0.881431,0.472312,4
map,-2.564979,-6.361558,0.881364,0.472438,4
map,-2.578817,-6.340737,0.881273,0.472608,4
map,-2.592643,-6.319909,0.881167,0.472804,4
map,-2.606462,-6.299075,0.881106,0.472919,4
map,-2.620278,-6.278239,0.881053,0.473017,4
map,-2.634088,-6.257400,0.880977,0.473159,4
map,-2.647890,-6.236556,0.880914,0.473277,4
map,-2.661689,-6.215708,0.880880,0.473339,4
map,-2.675485,-6.194860,0.880845,0.473405,4
map,-2.689277,-6.174009,0.880805,0.473479,4
map,-2.703067,-6.153155,0.880774,0.473537,4
map,-2.716854,-6.132300,0.880767,0.473551,4
map,-2.730642,-6.111447,0.880749,0.473584,4
map,-2.744425,-6.090590,0.880733,0.473613,4
map,-2.758211,-6.069734,0.880725,0.473628,4
map,-2.771993,-6.048876,0.880731,0.473616,4
map,-2.785779,-6.028021,0.880775,0.473536,4
map,-2.799569,-6.007168,0.880777,0.473531,4
map,-2.813356,-5.986313,0.880790,0.473507,4
map,-2.827148,-5.965462,0.880808,0.473474,4
map,-2.840939,-5.944610,0.880830,0.473433,4
map,-2.854735,-5.923761,0.880893,0.473316,4
map,-2.868536,-5.902916,0.880914,0.473276,4
map,-2.882336,-5.882069,0.880948,0.473214,4
map,-2.896142,-5.861228,0.880972,0.473168,4
map,-2.909947,-5.840384,0.880995,0.473126,4
map,-2.923758,-5.819546,0.881023,0.473074,4
map,-2.937567,-5.798706,0.881055,0.473015,4
map,-2.951383,-5.777871,0.881132,0.472870,4
map,-2.965206,-5.757040,0.881158,0.472822,4
map,-2.979028,-5.736207,0.881193,0.472757,4
map,-2.992856,-5.715381,0.881219,0.472709,4
map,-3.006682,-5.694552,0.881242,0.472666,4
map,-3.020515,-5.673728,0.881321,0.472519,4
map,-3.034355,-5.652907,0.881349,0.472465,4
map,-3.048193,-5.632087,0.881376,0.472415,4
map,-3.062037,-5.611270,0.881396,0.472377,4
map,-3.075878,-5.590452,0.881422,0.472330,4
map,-3.089727,-5.569638,0.881443,0.472291,4
map,-3.103573,-5.548822,0.881463,0.472253,4
map,-3.117425,-5.528010,0.881664,0.471878,4
map,-3.131306,-5.507218,0.881979,0.471289,4
map,-3.145214,-5.486444,0.882305,0.470678,4
map,-3.159152,-5.465690,0.882472,0.470365,4
map,-3.173089,-5.444935,0.883258,0.468887,4
map,-3.187166,-5.424275,0.884800,0.465971,4
map,-3.201376,-5.403706,0.886152,0.463394,4
map,-3.215693,-5.383212,0.887652,0.460516,4
map,-3.230169,-5.362829,0.889687,0.456571,4
map,-3.244847,-5.342592,0.892058,0.451920,4
map,-3.259745,-5.322516,0.894129,0.447809,4
map,-3.274793,-5.302552,0.896364,0.443318,4
map,-3.290092,-5.282779,0.899527,0.436865,4
map,-3.305707,-5.263256,0.901206,0.433391,4
map,-3.321308,-5.243721,0.903344,0.428917,4
map,-3.337308,-5.224513,0.907493,0.420067,4
map,-3.353662,-5.205602,0.909282,0.416181,4
map,-3.369988,-5.186670,0.910948,0.412521,4
map,-3.386643,-5.168025,0.912627,0.408793,4
map,-3.403277,-5.149362,0.913844,0.406066,4
map,-3.420153,-5.130918,0.916509,0.400014,4
map,-3.437275,-5.112701,0.917544,0.397634,4
map,-3.454342,-5.094433,0.918298,0.395891,4
map,-3.471601,-5.076347,0.920334,0.391134,4
map,-3.489043,-5.058436,0.920992,0.389582,4
map,-3.506424,-5.040467,0.921491,0.388399,4
map,-3.523957,-5.022646,0.923027,0.384736,4
map,-3.541622,-5.004955,0.923433,0.383760,4
map,-3.559230,-4.987208,0.923804,0.382866,4
map,-3.576963,-4.969586,0.925216,0.379440,4
map,-3.594832,-4.952103,0.925846,0.377902,4
map,-3.612682,-4.934598,0.926521,0.376244,4
map,-3.630676,-4.917243,0.928268,0.371912,4
map,-3.648849,-4.900075,0.929304,0.369317,4
map,-3.667037,-4.882922,0.930447,0.366428,4
map,-3.685422,-4.865982,0.931783,0.363015,4
map,-3.703858,-4.849097,0.932960,0.359980,4
map,-3.722463,-4.832397,0.935144,0.354267,4
map,-3.741307,-4.815969,0.936658,0.350245,4
map,-3.760196,-4.799592,0.937874,0.346977,4
map,-3.779267,-4.783427,0.939945,0.341326,4
map,-3.798545,-4.767509,0.941935,0.335796,4
map,-3.817991,-4.751798,0.942894,0.333093,4
