frame,global_plan_position_x,global_plan_position_y,global_plan_orientation_z,global_plan_orientation_w,ID
map,-0.979481,-3.476269,-0.015925,0.999873,3
map,-0.954495,-3.477094,-0.017283,0.999851,3
map,-0.929511,-3.477997,-0.018863,0.999822,3
map,-0.904531,-3.478980,-0.020810,0.999783,3
map,-0.879555,-3.480077,-0.024307,0.999705,3
map,-0.854590,-3.481410,-0.027568,0.999620,3
map,-0.829631,-3.482833,-0.030410,0.999538,3
map,-0.804683,-3.484450,-0.033038,0.999454,3
map,-0.779740,-3.486135,-0.037518,0.999296,3
map,-0.754825,-3.488199,-0.040874,0.999164,3
map,-0.729907,-3.490219,-0.041586,0.999135,3
map,-0.704998,-3.492354,-0.042144,0.999112,3
map,-0.680085,-3.494430,-0.041257,0.999149,3
map,-0.655168,-3.496476,-0.041524,0.999137,3
map,-0.630257,-3.498579,-0.043330,0.999061,3
map,-0.605357,-3.500805,-0.043766,0.999042,3
map,-0.580449,-3.502951,-0.041563,0.999136,3
map,-0.555529,-3.504957,-0.038511,0.999258,3
map,-0.530597,-3.506799,-0.033826,0.999428,3
map,-0.505645,-3.508338,-0.028683,0.999589,3
map,-0.480680,-3.509666,-0.019644,0.999807,3
map,-0.455688,-3.510302,-0.012414,0.999923,3
map,-0.430695,-3.510908,-0.015146,0.999885,3
map,-0.405712,-3.511816,-0.016459,0.999865,3
map,-0.380723,-3.512553,-0.010545,0.999944,3
map,-0.355725,-3.512871,-0.004700,0.999989,3
map,-0.330725,-3.513023,0.004075,0.999992,3
map,-0.305732,-3.512463,0.010232,0.999948,3
map,-0.280736,-3.512000,0.004967,0.999988,3
map,-0.255736,-3.511966,0.001526,0.999999,3
map,-0.230736,-3.511847,0.006317,0.999980,3
map,-0.205741,-3.511335,0.009469,0.999955,3
map,-0.180745,-3.510901,0.005020,0.999987,3
map,-0.155745,-3.510833,0.002182,0.999998,3
map,-0.130746,-3.510683,0.006478,0.999979,3
map,-0.105751,-3.510185,0.009362,0.999956,3
map,-0.080754,-3.509746,0.008065,0.999967,3
map,-0.055757,-3.509379,0.006798,0.999977,3
map,-0.030759,-3.509067,0.002998,0.999996,3
map,-0.005759,-3.509079,0.000656,1.000000,3
map,0.019241,-3.509001,0.005020,0.999987,3
map,0.044237,-3.508577,0.008141,0.999967,3
map,0.069234,-3.508187,0.005325,0.999986,3
map,0.094234,-3.508044,0.003838,0.999993,3
map,0.119233,-3.507803,0.007828,0.999969,3
map,0.144227,-3.507262,0.010850,0.999941,3
map,0.169221,-3.506718,0.010926,0.999940,3
map,0.194215,-3.506169,0.011277,0.999936,3
map,0.219208,-3.505591,0.010499,0.999945,3
map,0.244204,-3.505119,0.011033,0.999939,3
map,0.269196,-3.504488,0.015414,0.999881,3
map,0.294179,-3.503578,0.019344,0.999813,3
map,0.319158,-3.502553,0.021650,0.999766,3
map,0.344132,-3.501414,0.063915,0.997955,3
map,0.368581,-3.496197,0.075076,0.997178,3
map,0.393480,-3.493941,0.059433,0.998232,3
map,0.418208,-3.490266,0.100601,0.994927,3
map,0.442396,-3.483946,0.134954,0.990852,3
map,0.466382,-3.476896,0.168105,0.985769,3
map,0.489507,-3.467397,0.196110,0.980582,3
map,0.512535,-3.457666,0.204264,0.978916,3
map,0.535331,-3.447403,0.218874,0.975753,3
map,0.557737,-3.436313,0.222904,0.974840,3
map,0.580360,-3.425674,0.233955,0.972247,3
map,0.602239,-3.413579,0.263990,0.964525,3
map,0.623373,-3.400223,0.258189,0.966094,3
map,0.645536,-3.388656,0.250258,0.968179,3
map,0.667096,-3.376001,0.268569,0.963260,3
map,0.688320,-3.362788,0.296277,0.955102,3
map,0.708277,-3.347732,0.320816,0.947142,3
map,0.728026,-3.332403,0.342408,0.939551,3
map,0.746523,-3.315585,0.380485,0.924787,3
map,0.763517,-3.297249,0.407978,0.912992,3
map,0.779874,-3.278342,0.430394,0.902641,3
map,0.794977,-3.258420,0.460812,0.887498,3
map,0.808621,-3.237472,0.489010,0.872278,3
map,0.821053,-3.215782,0.507883,0.861426,3
map,0.832824,-3.193726,0.523445,0.852060,3
map,0.843649,-3.171191,0.542191,0.840255,3
map,0.853421,-3.148180,0.560319,0.828277,3
map,0.862249,-3.124791,0.576891,0.816821,3
map,0.870138,-3.101068,0.593743,0.804655,3
map,0.876993,-3.077026,0.609551,0.792747,3
map,0.882980,-3.052754,0.625994,0.779828,3
map,0.887803,-3.028223,0.640533,0.767931,3
map,0.891951,-3.003570,0.653311,0.757090,3
map,0.895120,-2.978772,0.665104,0.746751,3
map,0.897714,-2.953907,0.676839,0.736132,3
map,0.899308,-2.928957,0.687929,0.725778,3
map,0.900390,-2.903981,0.698734,0.715381,3
map,0.900485,-2.878981,0.709245,0.704962,3
map,0.900087,-2.853984,0.718513,0.695514,3
map,0.898859,-2.829015,0.728127,0.685442,3
map,0.897070,-2.804079,0.738794,0.673932,3
map,0.894278,-2.779235,0.749096,0.662461,3
map,0.890956,-2.754456,0.757309,0.653057,3
map,0.886927,-2.729784,0.765390,0.643567,3
map,0.882374,-2.705202,0.772116,0.635482,3
map,0.877311,-2.680720,0.779380,0.626552,3
map,0.871632,-2.656373,0.787591,0.616198,3
map,0.865283,-2.632193,0.795798,0.605562,3
map,0.858304,-2.608187,0.802608,0.596507,3
map,0.850865,-2.584319,0.808977,0.587840,3
map,0.842860,-2.560635,0.814300,0.580444,3
map,0.834557,-2.537054,0.819108,0.573640,3
map,0.825767,-2.513650,0.823224,0.567717,3
map,0.816787,-2.490319,0.826652,0.562713,3
map,0.807432,-2.467135,0.829744,0.558144,3
map,0.797940,-2.444007,0.832555,0.553943,3
map,0.788118,-2.421017,0.835206,0.549937,3
map,0.778183,-2.398077,0.837355,0.546659,3
map,0.768002,-2.375243,0.839967,0.542637,3
map,0.757629,-2.352497,0.841477,0.540292,3
map,0.747194,-2.329779,0.842933,0.538018,3
map,0.736575,-2.307146,0.844390,0.535729,3
map,0.725894,-2.284543,0.845513,0.533955,3
map,0.715086,-2.261999,0.846348,0.532630,3
map,0.704264,-2.239464,0.847165,0.531330,3
map,0.693317,-2.216987,0.848032,0.529945,3
map,0.682348,-2.194523,0.848830,0.528665,3
map,0.671266,-2.172113,0.849450,0.527669,3
map,0.660191,-2.149700,0.849943,0.526874,3
map,0.649026,-2.127331,0.850943,0.525258,3
map,0.637781,-2.105003,0.851534,0.524300,3
map,0.626515,-2.082686,0.852006,0.523532,3
map,0.615189,-2.060398,0.852350,0.522971,3
map,0.603865,-2.038110,0.852709,0.522386,3
map,0.592478,-2.015854,0.853115,0.521723,3
map,0.581084,-1.993601,0.853490,0.521109,3
map,0.569634,-1.971377,0.853773,0.520645,3
map,0.558191,-1.949150,0.854018,0.520243,3
map,0.546699,-1.926948,0.854568,0.519340,3
map,0.535163,-1.904769,0.854880,0.518826,3
map,0.523617,-1.882595,0.855119,0.518432,3
map,0.512040,-1.860437,0.855295,0.518141,3
map,0.500464,-1.838278,0.855509,0.517787,3
map,0.488850,-1.816140,0.855753,0.517384,3
map,0.477233,-1.794003,0.855954,0.517051,3
map,0.465585,-1.771882,0.856101,0.516809,3
map,0.453942,-1.749759,0.856258,0.516549,3
map,0.442267,-1.727653,0.856619,0.515950,3
map,0.430562,-1.705562,0.856798,0.515652,3
map,0.418857,-1.683472,0.856932,0.515429,3
map,0.407129,-1.661393,0.857057,0.515222,3
map,0.395402,-1.639314,0.857206,0.514973,3
map,0.383649,-1.617249,0.857363,0.514712,3
map,0.371895,-1.595185,0.857482,0.514513,3
map,0.360121,-1.573131,0.857702,0.514148,3
map,0.348330,-1.551086,0.857825,0.513943,3
map,0.336535,-1.529043,0.857963,0.513711,3
map,0.324719,-1.507011,0.858074,0.513527,3
map,0.312906,-1.484979,0.858156,0.513389,3
map,0.301076,-1.462955,0.858252,0.513228,3
map,0.289246,-1.440931,0.858373,0.513026,3
map,0.277396,-1.418918,0.858480,0.512847,3
map,0.265547,-1.396904,0.858569,0.512698,3
map,0.253682,-1.374899,0.858756,0.512384,3
map,0.241801,-1.352903,0.858861,0.512208,3
map,0.229918,-1.330908,0.858991,0.511991,3
map,0.218015,-1.308923,0.859131,0.511757,3
map,0.206107,-1.286941,0.859265,0.511531,3
map,0.194181,-1.264969,0.859385,0.511328,3
map,0.182253,-1.242998,0.859530,0.511085,3
map,0.170302,-1.221040,0.859703,0.510794,3
map,0.158344,-1.199085,0.859886,0.510486,3
map,0.146361,-1.177144,0.860139,0.510060,3
map,0.134360,-1.155213,0.860290,0.509805,3
map,0.122352,-1.133286,0.860497,0.509455,3
map,0.110314,-1.111374,0.860709,0.509097,3
map,0.098269,-1.089467,0.860890,0.508791,3
map,0.086201,-1.067573,0.861039,0.508538,3
map,0.074130,-1.045680,0.861241,0.508197,3
map,0.062027,-1.023805,0.861579,0.507623,3
map,0.049899,-1.001945,0.861766,0.507306,3
map,0.037763,-0.980087,0.861922,0.507041,3
map,0.025608,-0.958242,0.862107,0.506726,3
map,0.013440,-0.936402,0.862331,0.506346,3
map,0.001246,-0.914578,0.862509,0.506042,3
map,-0.010952,-0.892756,0.862655,0.505792,3
map,-0.023171,-0.870946,0.862820,0.505512,3
map,-0.035397,-0.849139,0.863011,0.505185,3
map,-0.047650,-0.827347,0.863287,0.504713,3
map,-0.059924,-0.805568,0.863425,0.504477,3
map,-0.072200,-0.783790,0.863577,0.504218,3
map,-0.084500,-0.762025,0.863740,0.503937,3
map,-0.096805,-0.740262,0.863888,0.503683,3
map,-0.109131,-0.718512,0.864011,0.503474,3
map,-0.121456,-0.696762,0.864140,0.503252,3
map,-0.133804,-0.675024,0.864377,0.502845,3
map,-0.146171,-0.653297,0.864505,0.502624,3
map,-0.158541,-0.631572,0.864620,0.502426,3
map,-0.170928,-0.609856,0.864732,0.502233,3
map,-0.183317,-0.588142,0.864854,0.502023,3
map,-0.195725,-0.566439,0.864965,0.501831,3
map,-0.208134,-0.544736,0.865067,0.501657,3
map,-0.220559,-0.523042,0.865248,0.501344,3
map,-0.232999,-0.501357,0.865349,0.501169,3
map,-0.245442,-0.479674,0.865450,0.500995,3
map,-0.257900,-0.457998,0.865538,0.500844,3
map,-0.270358,-0.436323,0.865625,0.500693,3
map,-0.282830,-0.414657,0.865716,0.500536,3
map,-0.295304,-0.392991,0.865803,0.500385,3
map,-0.307792,-0.371334,0.865880,0.500252,3
map,-0.320279,-0.349676,0.865957,0.500119,3
map,-0.332780,-0.328026,0.866107,0.499858,3
map,-0.345293,-0.306383,0.866180,0.499731,3
map,-0.357807,-0.284739,0.866252,0.499607,3
map,-0.370332,-0.263104,0.866319,0.499491,3
map,-0.382858,-0.241468,0.866391,0.499367,3
map,-0.395396,-0.219839,0.866456,0.499254,3
map,-0.407932,-0.198210,0.866513,0.499154,3
map,-0.420480,-0.176587,0.866636,0.498940,3
map,-0.433038,-0.154970,0.866700,0.498831,3
map,-0.445597,-0.133353,0.866759,0.498727,3
map,-0.458165,-0.111742,0.866814,0.498632,3
map,-0.470734,-0.090131,0.866870,0.498534,3
map,-0.483312,-0.068526,0.866923,0.498443,3
map,-0.495889,-0.046920,0.866977,0.498347,3
map,-0.508477,-0.025320,0.867079,0.498170,3
map,-0.521072,-0.003724,0.867129,0.498084,3
map,-0.533668,0.017870,0.867178,0.497998,3
map,-0.546272,0.039461,0.867224,0.497918,3
map,-0.558876,0.061051,0.867269,0.497841,3
map,-0.571487,0.082637,0.867314,0.497761,3
map,-0.584099,0.104222,0.867364,0.497674,3
map,-0.596719,0.125803,0.867446,0.497532,3
map,-0.609345,0.147380,0.867484,0.497464,3
map,-0.621972,0.168958,0.867529,0.497387,3
map,-0.634606,0.190531,0.867571,0.497313,3
map,-0.647240,0.212103,0.867612,0.497241,3
map,-0.659881,0.233672,0.867650,0.497176,3
map,-0.672522,0.255240,0.867685,0.497114,3
map,-0.685169,0.276805,0.867755,0.496993,3
map,-0.697822,0.298368,0.867792,0.496927,3
map,-0.710475,0.319928,0.867832,0.496858,3
map,-0.723135,0.341486,0.868066,0.496449,3
map,-0.735829,0.363024,0.868268,0.496095,3
map,-0.735829,0.363023,0.794877,0.606770,3

map,-4.026893,-4.591970,0.631165,0.775649,4
map,-4.019817,-4.557887,0.677562,0.735466,4
map,-4.022050,-4.532986,0.742789,0.669525,4
map,-4.024990,-4.508160,0.746967,0.664861,4
map,-4.027846,-4.483324,0.751703,0.659501,4
map,-4.031495,-4.458591,0.654811,0.755792,4
map,-4.021020,-4.435892,0.538712,0.842490,4
map,-4.010516,-4.413206,0.541592,0.840641,4
map,-4.000353,-4.390365,0.543631,0.839324,4
map,-3.990069,-4.367577,0.543984,0.839096,4
map,-3.979945,-4.344719,0.537070,0.843538,4
map,-3.968918,-4.322282,0.530493,0.847689,4
map,-3.958087,-4.299750,0.531713,0.846924,4
map,-3.947190,-4.277251,0.530583,0.847633,4
map,-3.936239,-4.254776,0.526909,0.849922,4
map,-3.924954,-4.232468,0.523625,0.851949,4
map,-3.913657,-4.210166,0.524387,0.851480,4
map,-3.902452,-4.187818,0.524880,0.851176,4
map,-3.891207,-4.165490,0.525024,0.851087,4
map,-3.880017,-4.143134,0.524471,0.851428,4
map,-3.868714,-4.120835,0.523807,0.851837,4
map,-3.857455,-4.098515,0.523593,0.851968,4
map,-3.846129,-4.076227,0.522352,0.852730,4
map,-3.834740,-4.053972,0.525665,0.850692,4
map,-3.823763,-4.031511,0.528328,0.849040,4
map,-3.812653,-4.009115,0.526366,0.850258,4
map,-3.801469,-3.986756,0.523341,0.852123,4
map,-3.790042,-3.964520,0.519005,0.854771,4
map,-3.778406,-3.942393,0.526872,0.849944,4
map,-3.767807,-3.919751,0.530875,0.847450,4
map,-3.756591,-3.897409,0.519028,0.854757,4
map,-3.744749,-3.875391,0.506727,0.862107,4
map,-3.732270,-3.853728,0.512756,0.858534,4
map,-3.721050,-3.831387,0.515190,0.857076,4
map,-3.708819,-3.809584,0.495836,0.868416,4
map,-3.695642,-3.788338,0.474985,0.879994,4
map,-3.681389,-3.767799,0.470654,0.882318,4
map,-3.667797,-3.746817,0.463875,0.885900,4
map,-3.652921,-3.726725,0.436143,0.899877,4
map,-3.636833,-3.707588,0.419557,0.907729,4
map,-3.620524,-3.688641,0.402812,0.915283,4
map,-3.603076,-3.670737,0.374792,0.927109,4
map,-3.584587,-3.653909,0.355871,0.934535,4
map,-3.565742,-3.637481,0.337953,0.941163,4
map,-3.546023,-3.622114,0.312535,0.949906,4
map,-3.525524,-3.607804,0.296180,0.955132,4
map,-3.504797,-3.593826,0.282147,0.959371,4
map,-3.483494,-3.580742,0.261366,0.965240,4
map,-3.461638,-3.568604,0.241729,0.970344,4
map,-3.439345,-3.557290,0.237564,0.971372,4
map,-3.417284,-3.545529,0.232683,0.972553,4
map,-3.394768,-3.534665,0.209879,0.977727,4
map,-3.371705,-3.525016,0.189015,0.981974,4
map,-3.348346,-3.516106,0.176181,0.984358,4
map,-3.324811,-3.507674,0.161774,0.986828,4
map,-3.300972,-3.500145,0.143436,0.989660,4
map,-3.276877,-3.493481,0.124825,0.992179,4
map,-3.252540,-3.487762,0.107764,0.994177,4
map,-3.228043,-3.482769,0.088807,0.996049,4
map,-3.203341,-3.478919,0.072913,0.997338,4
map,-3.178577,-3.475497,0.062934,0.998018,4
map,-3.153741,-3.472639,0.054801,0.998497,4
map,-3.128878,-3.470026,0.048911,0.998803,4
map,-3.103981,-3.467753,0.043820,0.999039,4
map,-3.079070,-3.465648,0.039903,0.999204,4
map,-3.054141,-3.463766,0.036065,0.999349,4
map,-3.029200,-3.462044,0.031144,0.999515,4
map,-3.004239,-3.460654,0.026483,0.999649,4
map,-2.979271,-3.459396,0.021879,0.999761,4
map,-2.954288,-3.458466,0.017505,0.999847,4
map,-2.929302,-3.457646,0.013734,0.999906,4
map,-2.904308,-3.457093,0.009949,0.999951,4
map,-2.879312,-3.456651,0.005051,0.999987,4
map,-2.854311,-3.456588,0.000900,1.000000,4
map,-2.829312,-3.456561,-0.000069,1.000000,4
map,-2.804312,-3.456595,-0.001114,0.999999,4
map,-2.779312,-3.456672,-0.002991,0.999996,4
map,-2.754313,-3.456894,-0.004448,0.999990,4
map,-2.729314,-3.457117,-0.004479,0.999990,4
map,-2.704315,-3.457342,-0.004425,0.999990,4
map,-2.679316,-3.457560,-0.004150,0.999991,4
map,-2.654316,-3.457757,-0.003876,0.999992,4
map,-2.629317,-3.457947,-0.003632,0.999993,4
map,-2.604318,-3.458120,-0.003403,0.999994,4
map,-2.579318,-3.458288,-0.003204,0.999995,4
map,-2.554319,-3.458440,-0.003006,0.999995,4
map,-2.529319,-3.458588,-0.002838,0.999996,4
map,-2.504319,-3.458724,-0.002670,0.999996,4
map,-2.479320,-3.458855,-0.002518,0.999997,4
map,-2.454320,-3.458976,-0.002373,0.999997,4
map,-2.429321,-3.459093,-0.002243,0.999997,4
map,-2.404321,-3.459200,-0.002113,0.999998,4
map,-2.379321,-3.459304,-0.002007,0.999998,4
map,-2.354321,-3.459401,-0.001900,0.999998,4
map,-2.329321,-3.459494,-0.001793,0.999998,4
map,-2.304322,-3.459580,-0.001701,0.999999,4
map,-2.279322,-3.459664,-0.001610,0.999999,4
map,-2.254322,-3.459741,-0.001526,0.999999,4
map,-2.229322,-3.459817,-0.001457,0.999999,4
map,-2.204322,-3.459887,-0.001381,0.999999,4
map,-2.179322,-3.459955,-0.001312,0.999999,4
map,-2.154322,-3.460018,-0.001251,0.999999,4
map,-2.129322,-3.460080,-0.001190,0.999999,4
map,-2.104322,-3.460137,-0.001137,0.999999,4
map,-2.079322,-3.460193,-0.001091,0.999999,4
map,-2.054322,-3.460246,-0.001038,0.999999,4
map,-2.029322,-3.460297,-0.000999,1.000000,4
map,-2.004322,-3.460346,-0.000961,1.000000,4
map,-1.979322,-3.460393,-0.000740,1.000000,4
map,-1.954323,-3.460420,-0.000656,1.000000,4
map,-1.929323,-3.460459,-0.000938,1.000000,4
map,-1.904323,-3.460514,-0.001244,0.999999,4
map,-1.879323,-3.460583,-0.001564,0.999999,4
map,-1.854323,-3.460670,-0.001915,0.999998,4
map,-1.829323,-3.460775,-0.002289,0.999997,4
map,-1.804324,-3.460899,-0.002708,0.999996,4
map,-1.779324,-3.461046,-0.003174,0.999995,4
map,-1.754324,-3.461217,-0.003677,0.999993,4
map,-1.729325,-3.461413,-0.004234,0.999991,4
map,-1.704326,-3.461640,-0.004852,0.999988,4
map,-1.679327,-3.461899,-0.005539,0.999985,4
map,-1.654329,-3.462194,-0.006302,0.999980,4
map,-1.629332,-3.462529,-0.007920,0.999969,4
map,-1.604336,-3.462986,-0.009079,0.999959,4
map,-1.579340,-3.463437,-0.008980,0.999960,4
map,-1.554344,-3.463884,-0.008896,0.999960,4
map,-1.529348,-3.464326,-0.008835,0.999961,4
map,-1.504351,-3.464767,-0.008797,0.999961,4
map,-1.479356,-3.465206,-0.008782,0.999961,4
map,-1.454359,-3.465646,-0.008805,0.999961,4
map,-1.429363,-3.466086,-0.008858,0.999961,4
map,-1.404367,-3.466531,-0.008942,0.999960,4
map,-1.379371,-3.466981,-0.009064,0.999959,4
map,-1.354375,-3.467438,-0.009247,0.999957,4
map,-1.329380,-3.467905,-0.009484,0.999955,4
map,-1.304384,-3.468386,-0.009789,0.999952,4
map,-1.279389,-3.468884,-0.010522,0.999945,4
map,-1.254395,-3.469438,-0.011109,0.999938,4
map,-1.229402,-3.469995,-0.011117,0.999938,4
map,-1.204408,-3.470550,-0.011170,0.999938,4
map,-1.179414,-3.471112,-0.011292,0.999936,4
map,-1.154420,-3.471679,-0.011483,0.999934,4
map,-1.129427,-3.472260,-0.011750,0.999931,4
map,-1.104434,-3.472854,-0.012101,0.999927,4
map,-1.079442,-3.473470,-0.012574,0.999921,4
map,-1.054450,-3.474111,-0.013170,0.999913,4
map,-1.029459,-3.474787,-0.013910,0.999903,4
map,-1.004470,-3.475502,-0.014818,0.999890,4
map,-0.979481,-3.476269,-0.015925,0.999873,4
map,-0.954495,-3.477094,-0.017283,0.999851,4
map,-0.929511,-3.477997,-0.018863,0.999822,4
map,-0.904531,-3.478980,-0.020810,0.999783,4
map,-0.879555,-3.480077,-0.024307,0.999705,4
map,-0.854590,-3.481410,-0.027568,0.999620,4
map,-0.829631,-3.482833,-0.030410,0.999538,4
map,-0.804683,-3.484450,-0.033038,0.999454,4
map,-0.779740,-3.486135,-0.037518,0.999296,4
map,-0.754825,-3.488199,-0.040874,0.999164,4
map,-0.729907,-3.490219,-0.041586,0.999135,4
map,-0.704998,-3.492354,-0.042144,0.999112,4
map,-0.680085,-3.494430,-0.041257,0.999149,4
map,-0.655168,-3.496476,-0.041524,0.999137,4
map,-0.630257,-3.498579,-0.043330,0.999061,4
map,-0.605357,-3.500805,-0.043766,0.999042,4
map,-0.580449,-3.502951,-0.041563,0.999136,4
map,-0.555529,-3.504957,-0.038511,0.999258,4
map,-0.530597,-3.506799,-0.033826,0.999428,4
map,-0.505645,-3.508338,-0.028683,0.999589,4
map,-0.480680,-3.509666,-0.019644,0.999807,4
map,-0.455688,-3.510302,-0.012414,0.999923,4
map,-0.430695,-3.510908,-0.015146,0.999885,4
map,-0.405712,-3.511816,-0.016459,0.999865,4
map,-0.380723,-3.512553,-0.010545,0.999944,4
map,-0.355725,-3.512871,-0.004700,0.999989,4
map,-0.330725,-3.513023,0.004075,0.999992,4
map,-0.305732,-3.512463,0.010232,0.999948,4
map,-0.280736,-3.512000,0.004967,0.999988,4
map,-0.255736,-3.511966,0.001526,0.999999,4
map,-0.230736,-3.511847,0.006317,0.999980,4
map,-0.205741,-3.511335,0.009469,0.999955,4
map,-0.180745,-3.510901,0.005020,0.999987,4
map,-0.155745,-3.510833,0.002182,0.999998,4
map,-0.130746,-3.510683,0.006478,0.999979,4
map,-0.105751,-3.510185,0.009362,0.999956,4
map,-0.080754,-3.509746,0.008065,0.999967,4
map,-0.055757,-3.509379,0.006798,0.999977,4
map,-0.030759,-3.509067,0.002998,0.999996,4
map,-0.005759,-3.509079,0.000656,1.000000,4
map,0.019241,-3.509001,0.005020,0.999987,4
map,0.044237,-3.508577,0.008141,0.999967,4
map,0.069234,-3.508187,0.005325,0.999986,4
map,0.094234,-3.508044,0.003838,0.999993,4
map,0.119233,-3.507803,0.007828,0.999969,4
map,0.144227,-3.507262,0.010850,0.999941,4
map,0.169221,-3.506718,0.010926,0.999940,4
map,0.194215,-3.506169,0.011277,0.999936,4
map,0.219208,-3.505591,0.010499,0.999945,4
map,0.244204,-3.505119,0.011033,0.999939,4
map,0.269196,-3.504488,0.015414,0.999881,4
map,0.294179,-3.503578,0.019344,0.999813,4
map,0.319158,-3.502553,0.021650,0.999766,4
map,0.344132,-3.501414,0.063915,0.997955,4
map,0.368581,-3.496197,0.075076,0.997178,4
map,0.393480,-3.493941,0.059433,0.998232,4
map,0.418208,-3.490266,0.100601,0.994927,4
map,0.442396,-3.483946,0.134954,0.990852,4
map,0.466382,-3.476896,0.168105,0.985769,4
map,0.489507,-3.467397,0.196110,0.980582,4
map,0.512535,-3.457666,0.204264,0.978916,4
map,0.535331,-3.447403,0.218874,0.975753,4
map,0.557737,-3.436313,0.222904,0.974840,4
map,0.580360,-3.425674,0.233955,0.972247,4
map,0.602239,-3.413579,0.263990,0.964525,4
map,0.623373,-3.400223,0.258189,0.966094,4
map,0.645536,-3.388656,0.250258,0.968179,4
map,0.667096,-3.376001,0.268569,0.963260,4
map,0.688320,-3.362788,0.296277,0.955102,4
map,0.708277,-3.347732,0.320816,0.947142,4
map,0.728026,-3.332403,0.342408,0.939551,4
map,0.746523,-3.315585,0.380485,0.924787,4
map,0.763517,-3.297249,0.407978,0.912992,4
map,0.779874,-3.278342,0.430394,0.902641,4
map,0.794977,-3.258420,0.460812,0.887498,4
map,0.808621,-3.237472,0.489010,0.872278,4
map,0.821053,-3.215782,0.507883,0.861426,4
map,0.832824,-3.193726,0.523445,0.852060,4
map,0.843649,-3.171191,0.542191,0.840255,4
map,0.853421,-3.148180,0.560319,0.828277,4
map,0.862249,-3.124791,0.576891,0.816821,4
map,0.870138,-3.101068,0.593743,0.804655,4
map,0.876993,-3.077026,0.609551,0.792747,4
map,0.882980,-3.052754,0.625994,0.779828,4
map,0.887803,-3.028223,0.640533,0.767931,4
map,0.891951,-3.003570,0.653311,0.757090,4
map,0.895120,-2.978772,0.665104,0.746751,4
map,0.897714,-2.953907,0.676839,0.736132,4
map,0.899308,-2.928957,0.687929,0.725778,4
map,0.900390,-2.903981,0.698734,0.715381,4
map,0.900485,-2.878981,0.709245,0.704962,4
map,0.900087,-2.853984,0.718513,0.695514,4
map,0.898859,-2.829015,0.728127,0.685442,4
map,0.897070,-2.804079,0.738794,0.673932,4
map,0.894278,-2.779235,0.749096,0.662461,4
map,0.890956,-2.754456,0.757309,0.653057,4
map,0.886927,-2.729784,0.765390,0.643567,4
map,0.882374,-2.705202,0.772116,0.635482,4
map,0.877311,-2.680720,0.779380,0.626552,4
map,0.871632,-2.656373,0.787591,0.616198,4
map,0.865283,-2.632193,0.795798,0.605562,4
map,0.858304,-2.608187,0.802608,0.596507,4
