frame,global_plan_position_x,global_plan_position_y,global_plan_orientation_z,global_plan_orientation_w,ID
map,0.798556,-2.079715,0.956727,0.290987,2
map,0.777782,-2.065806,0.956887,0.290460,2
map,0.756993,-2.051922,0.956926,0.290333,2
map,0.736212,-2.038024,0.956971,0.290183,2
map,0.715414,-2.024152,0.957161,0.289557,2
map,0.694597,-2.010309,0.957193,0.289452,2
map,0.673792,-1.996446,0.957238,0.289300,2
map,0.652966,-1.982615,0.957441,0.288628,2
map,0.632123,-1.968812,0.957625,0.288018,2
map,0.611261,-1.955034,0.957658,0.287908,2
map,0.590411,-1.941240,0.957692,0.287795,2
map,0.569544,-1.927472,0.957889,0.287140,2
map,0.548657,-1.913735,0.958067,0.286544,2
map,0.527755,-1.900020,0.958117,0.286378,2
map,0.506858,-1.886297,0.958198,0.286106,2
map,0.485940,-1.872605,0.958417,0.285372,2
map,0.465001,-1.858946,0.958463,0.285218,2
map,0.444075,-1.845268,0.958502,0.285084,2
map,0.423129,-1.831621,0.958728,0.284323,2
map,0.402159,-1.818009,0.958939,0.283611,2
map,0.381172,-1.804424,0.958960,0.283540,2
map,0.360199,-1.790819,0.958993,0.283429,2
map,0.339206,-1.777244,0.959184,0.282783,2
map,0.318195,-1.763695,0.959354,0.282207,2
map,0.297170,-1.750170,0.959363,0.282174,2
map,0.276158,-1.736624,0.959379,0.282121,2
map,0.255129,-1.723104,0.959540,0.281571,2
map,0.234086,-1.709606,0.959530,0.281606,2
map,0.213059,-1.696083,0.959530,0.281608,2
map,0.192016,-1.682585,0.959680,0.281094,2
map,0.170960,-1.669107,0.959810,0.280651,2
map,0.149893,-1.655648,0.959797,0.280694,2
map,0.128839,-1.642166,0.959793,0.280710,2
map,0.107773,-1.628705,0.959917,0.280285,2
map,0.086695,-1.615261,0.960018,0.279938,2
map,0.065609,-1.601831,0.960005,0.279983,2
map,0.044534,-1.588383,0.959999,0.280005,2
map,0.023449,-1.574950,0.960102,0.279651,2
map,0.002355,-1.561533,0.960083,0.279714,2
map,-0.018727,-1.548096,0.960069,0.279763,2
map,-0.039818,-1.534674,0.960172,0.279410,2
map,-0.060919,-1.521268,0.960260,0.279107,2
map,-0.082028,-1.507873,0.960241,0.279172,2
map,-0.103126,-1.494460,0.960231,0.279206,2
map,-0.124233,-1.481062,0.960321,0.278897,2
map,-0.145348,-1.467677,0.960397,0.278635,2
map,-0.166469,-1.454302,0.960382,0.278686,2
map,-0.187581,-1.440912,0.960379,0.278698,2
map,-0.208702,-1.427537,0.960460,0.278420,2
map,-0.229829,-1.414171,0.960533,0.278166,2
map,-0.250964,-1.400818,0.960527,0.278186,2
map,-0.272090,-1.387451,0.960535,0.278159,2
map,-0.293227,-1.374100,0.960628,0.277838,2
map,-0.314371,-1.360761,0.960625,0.277848,2
map,-0.335507,-1.347409,0.960638,0.277802,2
map,-0.356654,-1.334074,0.960748,0.277421,2
map,-0.377811,-1.320756,0.960863,0.277025,2
map,-0.398979,-1.307456,0.960873,0.276988,2
map,-0.420138,-1.294140,0.960888,0.276937,2
map,-0.441310,-1.280846,0.961015,0.276498,2
map,-0.462493,-1.267569,0.961127,0.276107,2
map,-0.483686,-1.254308,0.961132,0.276089,2
map,-0.504871,-1.241033,0.961142,0.276054,2
map,-0.526066,-1.227775,0.961259,0.275648,2
map,-0.547272,-1.214536,0.961363,0.275283,2
map,-0.568488,-1.201311,0.961363,0.275283,2
map,-0.589694,-1.188071,0.961372,0.275251,2
map,-0.610911,-1.174849,0.961474,0.274897,2
map,-0.632138,-1.161641,0.961464,0.274931,2
map,-0.653353,-1.148415,0.961457,0.274956,2
map,-0.674578,-1.135205,0.961560,0.274593,2
map,-0.695813,-1.122011,0.961654,0.274265,2
map,-0.717055,-1.108830,0.961642,0.274308,2
map,-0.738288,-1.095633,0.961637,0.274327,2
map,-0.759530,-1.082450,0.961725,0.274015,2
map,-0.780780,-1.069280,0.961807,0.273730,2
map,-0.802037,-1.056122,0.961793,0.273779,2
map,-0.823284,-1.042948,0.961787,0.273799,2
map,-0.844540,-1.029789,0.961870,0.273506,2
map,-0.865804,-1.016640,0.961940,0.273262,2
map,-0.887073,-1.003502,0.961929,0.273300,2
map,-0.908334,-0.990351,0.961924,0.273318,2
map,-0.929603,-0.977212,0.961998,0.273058,2
map,-0.950878,-0.964083,0.962059,0.272840,2
map,-0.972159,-0.950963,0.962050,0.272873,2
map,-0.993433,-0.937831,0.962052,0.272866,2
map,-1.014713,-0.924711,0.962125,0.272610,2
map,-1.036001,-0.911603,0.962113,0.272651,2
map,-1.057279,-0.898479,0.962106,0.272677,2
map,-1.078565,-0.885368,0.962186,0.272394,2
map,-1.099860,-0.872270,0.962259,0.272135,2
map,-1.121160,-0.859182,0.962250,0.272168,2
map,-1.142452,-0.846081,0.962250,0.272168,2
map,-1.163752,-0.832992,0.962332,0.271878,2
map,-1.185060,-0.819917,0.962412,0.271593,2
map,-1.206376,-0.806854,0.962408,0.271609,2
map,-1.227683,-0.793777,0.962413,0.271591,2
map,-1.249000,-0.780716,0.962505,0.271263,2
map,-1.270325,-0.767668,0.962590,0.270961,2
map,-1.291658,-0.754633,0.962592,0.270955,2
map,-1.312983,-0.741586,0.962599,0.270930,2
map,-1.334317,-0.728554,0.962695,0.270590,2
map,-1.355661,-0.715536,0.962783,0.270274,2
map,-1.377013,-0.702532,0.962793,0.270241,2
map,-1.398358,-0.689518,0.962813,0.270170,2
map,-1.419713,-0.676520,0.962925,0.269768,2
map,-1.441080,-0.663541,0.963038,0.269365,2
map,-1.462458,-0.650579,0.963044,0.269344,2
map,-1.483826,-0.637602,0.963063,0.269275,2
map,-1.505207,-0.624646,0.963180,0.268857,2
map,-1.526597,-0.611706,0.963185,0.268840,2
map,-1.547979,-0.598752,0.963197,0.268796,2
map,-1.569373,-0.585816,0.963338,0.268289,2
map,-1.590781,-0.572906,0.963486,0.267757,2
map,-1.612203,-0.560018,0.963498,0.267716,2
map,-1.633614,-0.547112,0.963525,0.267618,2
map,-1.655041,-0.534232,0.963680,0.267061,2
map,-1.676482,-0.521376,0.963835,0.266499,2
map,-1.697939,-0.508546,0.963845,0.266463,2
map,-1.719382,-0.495693,0.963862,0.266401,2
map,-1.740842,-0.482869,0.964037,0.265768,2
map,-1.762318,-0.470072,0.964211,0.265135,2
map,-1.783812,-0.457304,0.964244,0.265014,2
map,-1.805295,-0.444518,0.964282,0.264878,2
map,-1.826796,-0.431763,0.964496,0.264099,2
map,-1.848320,-0.419046,0.964708,0.263322,2
map,-1.869862,-0.406360,0.964724,0.263262,2
map,-1.891390,-0.393648,0.964753,0.263159,2
map,-1.912937,-0.380971,0.964966,0.262374,2
map,-1.934505,-0.368330,0.965184,0.261571,2
map,-1.956095,-0.355725,0.965201,0.261510,2
map,-1.977667,-0.343089,0.965274,0.261238,2
map,-1.999271,-0.330508,0.965572,0.260137,2
map,-2.020900,-0.317971,0.965860,0.259066,2
map,-2.042559,-0.305486,0.965905,0.258898,2
map,-2.064197,-0.292964,0.965937,0.258776,2
map,-2.085863,-0.280490,0.966224,0.257705,2
map,-2.107556,-0.268064,0.966486,0.256719,2
map,-2.129272,-0.255678,0.966513,0.256618,2
map,-2.150970,-0.243262,0.966558,0.256447,2
map,-2.172696,-0.230891,0.966955,0.254945,2
map,-2.194471,-0.218609,0.967422,0.253168,2
map,-2.216286,-0.206399,0.967485,0.252928,2
map,-2.238074,-0.194139,0.967558,0.252651,2
map,-2.259903,-0.181954,0.967962,0.251096,2
map,-2.281768,-0.169834,0.968332,0.249668,2
map,-2.303669,-0.157778,0.968306,0.249767,2
map,-2.325530,-0.145649,0.968358,0.249565,2
map,-2.347441,-0.133611,0.968823,0.247754,2
map,-2.369392,-0.121646,0.969450,0.245288,2
map,-2.391424,-0.109832,0.969680,0.244380,2
map,-2.413419,-0.097949,0.969819,0.243824,2
map,-2.435479,-0.086185,0.970474,0.241207,2
map,-2.457601,-0.074541,0.971059,0.238839,2
map,-2.479774,-0.062993,0.971550,0.236834,2
map,-2.501992,-0.051531,0.971469,0.237168,2
map,-2.524149,-0.039953,0.971573,0.236741,2
map,-2.546387,-0.028530,0.972323,0.233640,2
map,-2.568691,-0.017235,0.973605,0.228238,2
map,-2.591177,-0.006309,0.974225,0.225580,2
map,-2.613602,0.004741,0.974486,0.224450,2
map,-2.636138,0.015563,0.975550,0.219777,2
map,-2.658771,0.026181,0.976428,0.215844,2
map,-2.681479,0.036638,0.977090,0.212825,2
map,-2.704241,0.046976,0.976825,0.214037,2
map,-2.726897,0.057546,0.977133,0.212631,2
map,-2.749719,0.067752,0.978667,0.205454,2
map,-2.772675,0.077652,0.979323,0.202304,2
map,-2.795626,0.087564,0.979484,0.201521,2
map,-2.818614,0.097391,0.982549,0.186004,2
map,-2.842146,0.105832,0.985920,0.167218,2
map,-2.865816,0.113877,0.986989,0.160785,2
map,-2.889560,0.121701,0.987600,0.156991,2
map,-2.913351,0.129381,0.987701,0.156357,2
map,-2.937115,0.137145,0.987149,0.159801,2
map,-2.960797,0.145156,0.985895,0.167362,2
map,-2.984312,0.153644,0.984533,0.175197,2
map,-3.007727,0.162404,0.983751,0.179539,2
map,-3.031088,0.171306,0.983430,0.181288,2
map,-3.054440,0.180232,0.983501,0.180904,2
map,-3.077815,0.189098,0.983625,0.180227,2
map,-3.101192,0.197960,0.989658,0.143447,2
map,-3.125625,0.203255,0.994814,0.101714,2
map,-3.150155,0.208078,0.995691,0.092734,2
map,-3.174763,0.212488,0.996315,0.085766,2
map,-3.199419,0.216623,0.996743,0.080647,2
map,-3.224112,0.220526,0.997025,0.077073,2
map,-3.248825,0.224307,0.997184,0.074995,2
map,-3.273550,0.228005,0.997200,0.074779,2
map,-3.298265,0.231764,0.997066,0.076549,2
map,-3.322964,0.235637,0.995801,0.091545,2
map,-3.347409,0.240877,0.986125,0.166005,2
map,-3.369854,0.251885,0.973891,0.227015,2
map,-3.392254,0.262985,0.973594,0.228286,2
map,-3.414643,0.274111,0.973772,0.227524,2
map,-3.437078,0.285141,0.974192,0.225720,2
map,-3.459548,0.296100,0.965404,0.260760,2
map,-3.480161,0.310246,0.960049,0.279833,2
map,-3.501692,0.322949,0.968029,0.250838,2
map,-3.523854,0.334520,0.973790,0.227449,2
map,-3.546508,0.345093,0.985244,0.171157,2
map,-3.570723,0.351311,0.992485,0.122367,2
map,-3.595010,0.357237,0.993152,0.116829,2
map,-3.619357,0.362914,0.993675,0.112298,2
map,-3.643748,0.368396,0.994079,0.108661,2
map,-3.668176,0.373715,0.994349,0.106161,2
map,-3.692621,0.378952,0.994491,0.104826,2
map,-3.717077,0.384140,0.993735,0.111766,2
map,-3.741367,0.390058,0.991683,0.128704,2
map,-3.765412,0.396901,0.994551,0.104251,2
map,-3.790165,0.400402,0.997506,0.070580,2
map,-3.814913,0.403942,0.997458,0.071257,2
map,-3.839658,0.407509,0.997416,0.071841,2
map,-3.864397,0.411107,0.997360,0.072610,2
map,-3.889130,0.414751,0.997274,0.073794,2
map,-3.913853,0.418466,0.996966,0.077844,2
map,-3.938523,0.422511,0.996229,0.086758,2
map,-3.963097,0.427109,0.995211,0.097748,2
map,-3.987565,0.432239,0.994078,0.108667,2
map,-4.011913,0.437911,0.992587,0.121536,2
map,-4.036082,0.444301,0.991011,0.133778,2
map,-4.060121,0.451167,0.990339,0.138670,2
map,-4.060121,0.451168,0.998806,0.048854,2

map,4.202156,-4.384386,0.999228,0.039293,3
map,4.160962,-4.381141,0.992212,0.124561,3
map,4.139458,-4.368392,0.968771,0.247957,3
map,4.117136,-4.357133,0.963958,0.266055,3
map,4.096645,-4.342810,0.955652,0.294500,3
map,4.075812,-4.328991,0.957499,0.288437,3
map,4.054965,-4.315192,0.957757,0.287578,3
map,4.034082,-4.301449,0.956269,0.292489,3
map,4.013523,-4.287224,0.954781,0.297311,3
map,3.992922,-4.273062,0.955280,0.295702,3
map,3.972267,-4.258976,0.954510,0.298178,3
map,3.951814,-4.244601,0.953725,0.300680,3
map,3.931308,-4.230300,0.954069,0.299588,3
map,3.910789,-4.216019,0.954177,0.299242,3
map,3.890263,-4.201747,0.953806,0.300424,3
map,3.869814,-4.187364,0.953428,0.301620,3
map,3.849360,-4.172989,0.953557,0.301213,3
map,3.828887,-4.158642,0.953319,0.301964,3
map,3.808479,-4.144203,0.953086,0.302700,3
map,3.788050,-4.129792,0.953324,0.301949,3
map,3.767596,-4.115417,0.953574,0.301160,3
map,3.747120,-4.101074,0.953514,0.301348,3
map,3.726677,-4.086684,0.953448,0.301558,3
map,3.706213,-4.072322,0.953672,0.300847,3
map,3.685728,-4.057992,0.953595,0.301092,3
map,3.665280,-4.043610,0.953501,0.301390,3
map,3.644811,-4.029255,0.953720,0.300696,3
map,3.624321,-4.014932,0.953882,0.300183,3
map,3.603822,-4.000621,0.953781,0.300502,3
map,3.583351,-3.986271,0.953714,0.300716,3
map,3.562865,-3.971941,0.953845,0.300298,3
map,3.542369,-3.957627,0.953781,0.300502,3
map,3.521896,-3.943280,0.953710,0.300726,3
map,3.501413,-3.928946,0.953829,0.300351,3
map,3.480917,-3.914632,0.953932,0.300022,3
map,3.460414,-3.900326,0.953870,0.300220,3
map,3.439930,-3.885995,0.953837,0.300325,3
map,3.419434,-3.871680,0.953937,0.300006,3
map,3.398931,-3.857376,0.953888,0.300163,3
map,3.378443,-3.843048,0.953850,0.300282,3
map,3.357948,-3.828734,0.953946,0.299979,3
map,3.337442,-3.814432,0.954039,0.299682,3
map,3.316928,-3.800143,0.954013,0.299765,3
map,3.296428,-3.785834,0.953998,0.299812,3
map,3.275917,-3.771541,0.954094,0.299509,3
map,3.255399,-3.757258,0.954066,0.299598,3
map,3.234893,-3.742957,0.954052,0.299640,3
map,3.214377,-3.728670,0.954147,0.299337,3
map,3.193853,-3.714396,0.954236,0.299055,3
map,3.173320,-3.700133,0.954225,0.299091,3
map,3.152799,-3.685856,0.954218,0.299111,3
map,3.132267,-3.671592,0.954321,0.298782,3
map,3.111726,-3.657342,0.954321,0.298782,3
map,3.091194,-3.643079,0.954331,0.298752,3
map,3.070651,-3.628831,0.954452,0.298364,3
map,3.050096,-3.614601,0.954562,0.298012,3
map,3.029532,-3.600384,0.954570,0.297986,3
map,3.008976,-3.586156,0.954592,0.297917,3
map,2.988408,-3.571946,0.954717,0.297515,3
map,2.967828,-3.557752,0.954730,0.297475,3
map,2.947257,-3.543545,0.954749,0.297412,3
map,2.926672,-3.529356,0.954899,0.296929,3
map,2.906073,-3.515191,0.955051,0.296440,3
map,2.885461,-3.501045,0.955087,0.296325,3
map,2.864855,-3.486890,0.955152,0.296117,3
map,2.844229,-3.472761,0.955335,0.295525,3
map,2.823588,-3.458657,0.955373,0.295403,3
map,2.802956,-3.444540,0.955423,0.295242,3
map,2.782305,-3.430449,0.955614,0.294623,3
map,2.761636,-3.416385,0.955792,0.294044,3
map,2.740951,-3.402344,0.955816,0.293966,3
map,2.720278,-3.388287,0.955846,0.293866,3
map,2.699587,-3.374255,0.956012,0.293326,3
map,2.678881,-3.360245,0.956017,0.293310,3
map,2.658190,-3.346214,0.956029,0.293272,3
map,2.637483,-3.332207,0.956183,0.292768,3
map,2.616761,-3.318220,0.956317,0.292333,3
map,2.596028,-3.304251,0.956315,0.292339,3
map,2.575307,-3.290263,0.956320,0.292323,3
map,2.554573,-3.276295,0.956445,0.291912,3
map,2.533828,-3.262343,0.956437,0.291938,3
map,2.513096,-3.248373,0.956431,0.291959,3
map,2.492352,-3.234420,0.956546,0.291580,3
map,2.471598,-3.220483,0.956649,0.291244,3
map,2.450835,-3.206558,0.956641,0.291270,3
map,2.430082,-3.192618,0.956639,0.291276,3
map,2.409319,-3.178693,0.956735,0.290961,3
map,2.388548,-3.164781,0.956817,0.290691,3
map,2.367769,-3.150880,0.957629,0.288003,3
map,2.346843,-3.137202,0.958029,0.286670,3
map,2.325987,-3.123416,0.957441,0.288628,3
map,2.305174,-3.109567,0.958206,0.286078,3
map,2.284172,-3.096004,0.958637,0.284632,3
map,2.263275,-3.082281,0.957705,0.287752,3
map,2.242452,-3.068446,0.957052,0.289918,3
map,2.221681,-3.054535,0.957087,0.289802,3
map,2.200851,-3.040709,0.957085,0.289806,3
map,2.180080,-3.026798,0.956546,0.291580,3
map,2.159353,-3.012819,0.956492,0.291760,3
map,2.138592,-2.998891,0.956448,0.291902,3
map,2.117873,-2.984900,0.956035,0.293251,3
map,2.097192,-2.970855,0.955726,0.294259,3
map,2.076533,-2.956777,0.955670,0.294439,3
map,2.055861,-2.942717,0.955602,0.294659,3
map,2.035215,-2.928619,0.955363,0.295436,3
map,2.014589,-2.914492,0.955173,0.296048,3
map,1.993980,-2.900342,0.955129,0.296190,3
map,1.973362,-2.886202,0.955078,0.296353,3
map,1.952762,-2.872037,0.954929,0.296834,3
map,1.932173,-2.857857,0.954893,0.296950,3
map,1.911580,-2.843682,0.954855,0.297071,3
map,1.890998,-2.829490,0.954756,0.297390,3
map,1.870424,-2.815288,0.954678,0.297641,3
map,1.849857,-2.801076,0.954650,0.297730,3
map,1.829289,-2.786866,0.954627,0.297804,3
map,1.808726,-2.772646,0.954571,0.297982,3
map,1.788168,-2.758421,0.954554,0.298039,3
map,1.767609,-2.744197,0.954536,0.298097,3
map,1.747054,-2.729967,0.954508,0.298186,3
map,1.726500,-2.715735,0.954493,0.298233,3
map,1.705948,-2.701501,0.954482,0.298269,3
map,1.685397,-2.687266,0.954480,0.298275,3
map,1.664845,-2.673031,0.954486,0.298255,3
map,1.644292,-2.658797,0.954485,0.298259,3
map,1.623740,-2.644562,0.954482,0.298269,3
map,1.603188,-2.630328,0.954500,0.298212,3
map,1.582633,-2.616098,0.954529,0.298117,3
map,1.562076,-2.601872,0.954529,0.298117,3
map,1.541521,-2.587642,0.954536,0.298097,3
map,1.520962,-2.573417,0.954582,0.297950,3
map,1.500398,-2.559200,0.954590,0.297923,3
map,1.479838,-2.544978,0.954601,0.297887,3
map,1.459272,-2.530764,0.954662,0.297693,3
map,1.438700,-2.516559,0.954723,0.297495,3
map,1.418122,-2.502361,0.954737,0.297453,3
map,1.397548,-2.488160,0.954755,0.297394,3
map,1.376967,-2.473968,0.954833,0.297144,3
map,1.356377,-2.459788,0.954849,0.297091,3
map,1.335793,-2.445600,0.954866,0.297036,3
map,1.315201,-2.431425,0.954955,0.296751,3
map,1.294599,-2.417261,0.955036,0.296489,3
map,1.273991,-2.403109,0.955053,0.296436,3
map,1.253387,-2.388950,0.955073,0.296371,3
map,1.232774,-2.374803,0.955157,0.296099,3
map,1.212154,-2.360668,0.955171,0.296056,3
map,1.191540,-2.346525,0.955182,0.296020,3
map,1.170917,-2.332393,0.955266,0.295747,3
map,1.150286,-2.318273,0.955346,0.295490,3
map,1.129648,-2.304163,0.955357,0.295454,3
map,1.109015,-2.290046,0.955381,0.295375,3
map,1.088373,-2.275944,0.955483,0.295047,3
map,1.067721,-2.261855,0.955512,0.294952,3
map,1.047073,-2.247761,0.955549,0.294831,3
map,1.026413,-2.233683,0.955684,0.294394,3
map,1.005739,-2.219626,0.955825,0.293935,3
map,0.985053,-2.205588,0.955862,0.293816,3
map,0.964372,-2.191541,0.955911,0.293656,3
map,0.943676,-2.177517,0.956060,0.293171,3
map,0.922967,-2.163512,0.956099,0.293045,3
map,0.902264,-2.149499,0.956149,0.292881,3
map,0.881545,-2.135509,0.956321,0.292319,3
map,0.860809,-2.121544,0.956493,0.291754,3
map,0.840057,-2.107603,0.956523,0.291657,3
map,0.819315,-2.093646,0.956561,0.291531,3
map,0.798556,-2.079715,0.956727,0.290987,3
map,0.777782,-2.065806,0.956887,0.290460,3
map,0.756993,-2.051922,0.956926,0.290333,3
map,0.736212,-2.038024,0.956971,0.290183,3
map,0.715414,-2.024152,0.957161,0.289557,3
map,0.694597,-2.010309,0.957193,0.289452,3
map,0.673792,-1.996446,0.957238,0.289300,3
map,0.652966,-1.982615,0.957441,0.288628,3
map,0.632123,-1.968812,0.957625,0.288018,3
map,0.611261,-1.955034,0.957658,0.287908,3
map,0.590411,-1.941240,0.957692,0.287795,3
map,0.569544,-1.927472,0.957889,0.287140,3
map,0.548657,-1.913735,0.958067,0.286544,3
map,0.527755,-1.900020,0.958117,0.286378,3
map,0.506858,-1.886297,0.958198,0.286106,3
map,0.485940,-1.872605,0.958417,0.285372,3
map,0.465001,-1.858946,0.958463,0.285218,3
map,0.444075,-1.845268,0.958502,0.285084,3
map,0.423129,-1.831621,0.958728,0.284323,3
map,0.402159,-1.818009,0.958939,0.283611,3
map,0.381172,-1.804424,0.958960,0.283540,3
map,0.360199,-1.790819,0.958993,0.283429,3
map,0.339206,-1.777244,0.959184,0.282783,3
map,0.318195,-1.763695,0.959354,0.282207,3
map,0.297170,-1.750170,0.959363,0.282174,3
map,0.276158,-1.736624,0.959379,0.282121,3
map,0.255129,-1.723104,0.959540,0.281571,3
map,0.234086,-1.709606,0.959530,0.281606,3
map,0.213059,-1.696083,0.959530,0.281608,3
map,0.192016,-1.682585,0.959680,0.281094,3
map,0.170960,-1.669107,0.959810,0.280651,3
map,0.149893,-1.655648,0.959797,0.280694,3
map,0.128839,-1.642166,0.959793,0.280710,3
map,0.107773,-1.628705,0.959917,0.280285,3
map,0.086695,-1.615261,0.960018,0.279938,3
map,0.065609,-1.601831,0.960005,0.279983,3
map,0.044534,-1.588383,0.959999,0.280005,3
map,0.023449,-1.574950,0.960102,0.279651,3
map,0.002355,-1.561533,0.960083,0.279714,3
map,-0.018727,-1.548096,0.960069,0.279763,3
map,-0.039818,-1.534674,0.960172,0.279410,3
map,-0.060919,-1.521268,0.960260,0.279107,3
map,-0.082028,-1.507873,0.960241,0.279172,3
map,-0.103126,-1.494460,0.960231,0.279206,3
map,-0.124233,-1.481062,0.960321,0.278897,3
map,-0.145348,-1.467677,0.960397,0.278635,3
map,-0.166469,-1.454302,0.960382,0.278686,3
map,-0.187581,-1.440912,0.960379,0.278698,3
map,-0.208702,-1.427537,0.960460,0.278420,3
map,-0.229829,-1.414171,0.960533,0.278166,3
map,-0.250964,-1.400818,0.960527,0.278186,3
map,-0.272090,-1.387451,0.960535,0.278159,3
map,-0.293227,-1.374100,0.960628,0.277838,3
map,-0.314371,-1.360761,0.960625,0.277848,3
map,-0.335507,-1.347409,0.960638,0.277802,3
map,-0.356654,-1.334074,0.960748,0.277421,3
map,-0.377811,-1.320756,0.960863,0.277025,3
map,-0.398979,-1.307456,0.960873,0.276988,3
map,-0.420138,-1.294140,0.960888,0.276937,3
map,-0.441310,-1.280846,0.961015,0.276498,3
map,-0.462493,-1.267569,0.961127,0.276107,3
map,-0.483686,-1.254308,0.961132,0.276089,3
map,-0.504871,-1.241033,0.961142,0.276054,3
map,-0.526066,-1.227775,0.961259,0.275648,3
map,-0.547272,-1.214536,0.961363,0.275283,3
map,-0.568488,-1.201311,0.961363,0.275283,3
map,-0.589694,-1.188071,0.961372,0.275251,3
map,-0.610911,-1.174849,0.961474,0.274897,3
map,-0.632138,-1.161641,0.961464,0.274931,3
map,-0.653353,-1.148415,0.961457,0.274956,3
map,-0.674578,-1.135205,0.961560,0.274593,3
map,-0.695813,-1.122011,0.961654,0.274265,3
map,-0.717055,-1.108830,0.961642,0.274308,3
map,-0.738288,-1.095633,0.961637,0.274327,3
map,-0.759530,-1.082450,0.961725,0.274015,3
map,-0.780780,-1.069280,0.961807,0.273730,3
map,-0.802037,-1.056122,0.961793,0.273779,3
map,-0.823284,-1.042948,0.961787,0.273799,3
map,-0.844540,-1.029789,0.961870,0.273506,3
map,-0.865804,-1.016640,0.961940,0.273262,3
map,-0.887073,-1.003502,0.961929,0.273300,3
map,-0.908334,-0.990351,0.961924,0.273318,3
map,-0.929603,-0.977212,0.961998,0.273058,3
map,-0.950878,-0.964083,0.962059,0.272840,3
map,-0.972159,-0.950963,0.962050,0.272873,3
map,-0.993433,-0.937831,0.962052,0.272866,3
map,-1.014713,-0.924711,0.962125,0.272610,3
map,-1.036001,-0.911603,0.962113,0.272651,3
map,-1.057279,-0.898479,0.962106,0.272677,3
map,-1.078565,-0.885368,0.962186,0.272394,3
map,-1.099860,-0.872270,0.962259,0.272135,3
map,-1.121160,-0.859182,0.962250,0.272168,3
map,-1.142452,-0.846081,0.962250,0.272168,3
map,-1.163752,-0.832992,0.962332,0.271878,3
map,-1.185060,-0.819917,0.962412,0.271593,3
map,-1.206376,-0.806854,0.962408,0.271609,3
map,-1.227683,-0.793777,0.962413,0.271591,3
map,-1.249000,-0.780716,0.962505,0.271263,3
map,-1.270325,-0.767668,0.962590,0.270961,3
