frame,plan_position_x,plan_position_y,plan_orientation_z,plan_orientation_w,ID
map,-1.878934,-10.128110,0.376311,0.926494,2
map,-1.861016,-10.110676,0.375740,0.926725,2
map,-1.843052,-10.093288,0.374295,0.927310,2
map,-1.825026,-10.075967,0.372995,0.927833,2
map,-1.806964,-10.058681,0.372285,0.928118,2
map,-1.788885,-10.041414,0.371300,0.928513,2
map,-1.770751,-10.024205,0.370104,0.928990,2
map,-1.752583,-10.007032,0.369553,0.929210,2
map,-1.734408,-9.989866,0.368768,0.929522,2
map,-1.716182,-9.972754,0.367814,0.929899,2
map,-1.697937,-9.955664,0.367504,0.930022,2
map,-1.679688,-9.938576,0.366891,0.930264,2
map,-1.661397,-9.921533,0.366184,0.930543,2
map,-1.643097,-9.904501,0.365581,0.930780,2
map,-1.624762,-9.887506,0.365090,0.930972,2
map,-1.606426,-9.870512,0.365008,0.931004,2
map,-1.588086,-9.853523,0.364517,0.931197,2
map,-1.569713,-9.836568,0.364117,0.931353,2
map,-1.551343,-9.819611,0.364156,0.931338,2
map,-1.532974,-9.802653,0.363756,0.931494,2
map,-1.514575,-9.785728,0.363436,0.931619,2
map,-1.496183,-9.768795,0.363549,0.931575,2
map,-1.477792,-9.751860,0.363223,0.931702,2
map,-1.459376,-9.734953,0.362966,0.931802,2
map,-1.440967,-9.718039,0.362691,0.931910,2
map,-1.422530,-9.701154,0.362410,0.932019,2
map,-1.404101,-9.684261,0.362620,0.931937,2
map,-1.385680,-9.667359,0.362428,0.932012,2
map,-1.367236,-9.650482,0.362188,0.932105,2
map,-1.348798,-9.633600,0.362368,0.932035,2
map,-1.330367,-9.616709,0.362103,0.932138,2
map,-1.311909,-9.599847,0.361894,0.932219,2
map,-1.293464,-9.582972,0.362172,0.932111,2
map,-1.275026,-9.566089,0.361933,0.932204,2
map,-1.256564,-9.549232,0.361755,0.932273,2
map,-1.238113,-9.532363,0.361702,0.932294,2
map,-1.219646,-9.515512,0.361483,0.932379,2
map,-1.201180,-9.498659,0.361639,0.932318,2
map,-1.182725,-9.481795,0.361621,0.932325,2
map,-1.164257,-9.464945,0.361425,0.932401,2
map,-1.145787,-9.448095,0.361541,0.932356,2
map,-1.127328,-9.431236,0.361548,0.932353,2
map,-1.108859,-9.414387,0.361369,0.932423,2
map,-1.090387,-9.397541,0.361181,0.932496,2
map,-1.071904,-9.380707,0.361206,0.932486,2
map,-1.053434,-9.363859,0.361314,0.932444,2
map,-1.034959,-9.347016,0.361140,0.932511,2
map,-1.016476,-9.330182,0.361181,0.932496,2
map,-0.998004,-9.313336,0.361254,0.932468,2
map,-0.979526,-9.296496,0.361095,0.932529,2
map,-0.961043,-9.279663,0.361150,0.932508,2
map,-0.942569,-9.262819,0.360956,0.932583,2
map,-0.924072,-9.246001,0.360808,0.932640,2
map,-0.905588,-9.229169,0.361108,0.932524,2
map,-0.887112,-9.212327,0.360921,0.932596,2
map,-0.868614,-9.195509,0.360783,0.932650,2
map,-0.850128,-9.178679,0.361060,0.932543,2
map,-0.831650,-9.161839,0.360886,0.932610,2
map,-0.813152,-9.145021,0.360752,0.932662,2
map,-0.794665,-9.128193,0.361004,0.932564,2
map,-0.776185,-9.111356,0.360841,0.932627,2
map,-0.757685,-9.094540,0.360717,0.932675,2
map,-0.739196,-9.077713,0.360760,0.932659,2
map,-0.720700,-9.060893,0.360604,0.932719,2
map,-0.702200,-9.044079,0.360677,0.932691,2
map,-0.683709,-9.027253,0.360725,0.932672,2
map,-0.665212,-9.010435,0.360576,0.932730,2
map,-0.646711,-8.993622,0.360632,0.932708,2
map,-0.628218,-8.976798,0.360944,0.932588,2
map,-0.609738,-8.959960,0.360883,0.932611,2
map,-0.591241,-8.943142,0.361858,0.932233,2
map,-0.572833,-8.926227,0.362505,0.931982,2
map,-0.554382,-8.909357,0.361286,0.932455,2
map,-0.535886,-8.892538,0.361775,0.932266,2
map,-0.517470,-8.875630,0.362024,0.932169,2
map,-0.498992,-8.858791,0.360402,0.932797,2
map,-0.480460,-8.842012,0.360045,0.932935,2
map,-0.461955,-8.825202,0.359634,0.933093,2
map,-0.443393,-8.808455,0.359062,0.933314,2
map,-0.424847,-8.791690,0.358530,0.933518,2
map,-0.406248,-8.774985,0.357152,0.934046,2
map,-0.387603,-8.758330,0.356572,0.934268,2
map,-0.368962,-8.741673,0.356055,0.934465,2
map,-0.350281,-8.725059,0.355022,0.934858,2
map,-0.331566,-8.708483,0.354514,0.935051,2
map,-0.312849,-8.691910,0.354072,0.935218,2
map,-0.294103,-8.675369,0.353313,0.935505,2
map,-0.275332,-8.658857,0.349706,0.936860,2
map,-0.256333,-8.642608,0.347625,0.937634,2
map,-0.237416,-8.626263,0.349697,0.936863,2
map,-0.218562,-8.609846,0.345601,0.938382,2
map,-0.199362,-8.593834,0.343389,0.939193,2
map,-0.180354,-8.577596,0.348112,0.937453,2
map,-0.161481,-8.561200,0.347374,0.937727,2
map,-0.142422,-8.545022,0.346816,0.937933,2
map,-0.123510,-8.528671,0.350813,0.936445,2
map,-0.104729,-8.512171,0.351876,0.936046,2
map,-0.085891,-8.495734,0.351945,0.936021,2
map,-0.067116,-8.479228,0.354488,0.935060,2
map,-0.048458,-8.462587,0.356141,0.934432,2
map,-0.029799,-8.445949,0.356297,0.934373,2
map,-0.011153,-8.429296,0.357836,0.933784,2
map,0.007396,-8.412535,0.357907,0.933757,2
map,0.026038,-8.395877,0.358005,0.933720,2
map,0.044579,-8.379107,0.360498,0.932760,2
map,0.063042,-8.362251,0.360521,0.932751,2
map,0.081582,-8.345480,0.360573,0.932731,2
map,0.100040,-8.328619,0.362555,0.931962,2
map,0.118437,-8.311691,0.362530,0.931972,2
map,0.136897,-8.294832,0.362540,0.931968,2
map,0.155293,-8.277904,0.364094,0.931362,2
map,0.173641,-8.260922,0.364039,0.931384,2
map,0.192041,-8.243998,0.364024,0.931390,2
map,0.210389,-8.227017,0.364429,0.931231,2
map,0.228760,-8.210061,0.364343,0.931265,2
map,0.247115,-8.193088,0.365105,0.930966,2
map,0.265430,-8.176071,0.365379,0.930859,2
map,0.283765,-8.159076,0.365283,0.930896,2
map,0.302087,-8.142067,0.365891,0.930658,2
map,0.320377,-8.125024,0.366067,0.930589,2
map,0.338686,-8.108001,0.365972,0.930626,2
map,0.356984,-8.090965,0.365803,0.930692,2
map,0.375305,-8.073956,0.365896,0.930656,2
map,0.393596,-8.056913,0.366439,0.930442,2
map,0.411877,-8.039861,0.366270,0.930508,2
map,0.430180,-8.022832,0.366313,0.930492,2
map,0.448459,-8.005775,0.366748,0.930320,2
map,0.466730,-7.988712,0.366589,0.930383,2
map,0.485020,-7.971669,0.366599,0.930379,2
map,0.503290,-7.954605,0.366938,0.930245,2
map,0.521555,-7.937535,0.366785,0.930306,2
map,0.539837,-7.920483,0.366770,0.930312,2
map,0.558103,-7.903414,0.366597,0.930380,2
map,0.576398,-7.886375,0.366449,0.930438,2
map,0.594675,-7.869318,0.366843,0.930283,2
map,0.612940,-7.852248,0.366675,0.930349,2
map,0.631230,-7.835204,0.366534,0.930405,2
map,0.649506,-7.818146,0.366843,0.930283,2
map,0.667772,-7.801077,0.366682,0.930346,2
map,0.686060,-7.784031,0.366549,0.930399,2
map,0.704337,-7.766974,0.366730,0.930327,2
map,0.722611,-7.749914,0.366579,0.930387,2
map,0.740899,-7.732868,0.366507,0.930416,2
map,0.759178,-7.715813,0.366341,0.930481,2
map,0.777478,-7.698781,0.366198,0.930537,2
map,0.795768,-7.681737,0.366411,0.930453,2
map,0.814052,-7.664688,0.366258,0.930513,2
map,0.832354,-7.647656,0.366125,0.930566,2
map,0.850647,-7.630618,0.366288,0.930502,2
map,0.868937,-7.613574,0.366145,0.930558,2
map,0.887241,-7.596545,0.366017,0.930608,2
map,0.905540,-7.579512,0.366130,0.930564,2
map,0.923836,-7.562475,0.365992,0.930618,2
map,0.942145,-7.545452,0.365876,0.930664,2
map,0.960450,-7.528424,0.365750,0.930713,2
map,0.978768,-7.511411,0.365615,0.930766,2
map,0.997082,-7.494394,0.365703,0.930732,2
map,1.015394,-7.477374,0.365587,0.930777,2
map,1.033717,-7.460366,0.365462,0.930826,2
map,1.052038,-7.443356,0.365514,0.930806,2
map,1.070357,-7.426343,0.365406,0.930848,2
map,1.088686,-7.409342,0.365286,0.930896,2
map,1.107013,-7.392339,0.365142,0.930952,2
map,1.125353,-7.375349,0.365042,0.930991,2
map,1.143688,-7.358354,0.365100,0.930968,2
map,1.162023,-7.341359,0.364966,0.931021,2
map,1.180368,-7.324375,0.364876,0.931056,2
map,1.198710,-7.307387,0.364911,0.931042,2
map,1.217052,-7.290400,0.364783,0.931093,2
map,1.235403,-7.273423,0.364698,0.931126,2
map,1.253752,-7.256442,0.364718,0.931118,2
map,1.272101,-7.239463,0.364602,0.931163,2
map,1.290458,-7.222492,0.364524,0.931194,2
map,1.308813,-7.205519,0.364393,0.931245,2
map,1.327180,-7.188558,0.364280,0.931289,2
map,1.345543,-7.171594,0.364341,0.931266,2
map,1.363905,-7.154628,0.364218,0.931314,2
map,1.382278,-7.137673,0.364107,0.931357,2
map,1.400648,-7.120717,0.364152,0.931340,2
map,1.419017,-7.103758,0.364036,0.931385,2
map,1.437396,-7.086811,0.363931,0.931426,2
map,1.455773,-7.069861,0.363964,0.931413,2
map,1.474149,-7.052911,0.363848,0.931458,2
map,1.492534,-7.035970,0.363752,0.931496,2
map,1.510917,-7.019028,0.363677,0.931525,2
map,1.529308,-7.002093,0.363569,0.931567,2
map,1.547699,-6.985158,0.363576,0.931564,2
map,1.566089,-6.968224,0.363501,0.931594,2
map,1.584486,-6.951295,0.363400,0.931633,2
map,1.602883,-6.934368,0.363398,0.931634,2
map,1.621280,-6.917439,0.363325,0.931663,2
map,1.639683,-6.900518,0.363229,0.931700,2
map,1.658087,-6.883597,0.363128,0.931739,2
map,1.676496,-6.866684,0.363025,0.931779,2
map,1.694907,-6.849772,0.363023,0.931780,2
map,1.713318,-6.832858,0.362958,0.931806,2
map,1.731734,-6.815951,0.362867,0.931841,2
map,1.750150,-6.799045,0.362859,0.931844,2
map,1.768567,-6.782138,0.362789,0.931871,2
map,1.786989,-6.765238,0.362693,0.931909,2
map,1.805412,-6.748339,0.362681,0.931913,2
map,1.823835,-6.731439,0.362623,0.931936,2
map,1.842263,-6.714544,0.362527,0.931973,2
map,1.860693,-6.697652,0.362429,0.932011,2
map,1.879128,-6.680766,0.362379,0.932031,2
map,1.897561,-6.663877,0.362364,0.932037,2
map,1.915997,-6.646992,0.362268,0.932074,2
map,1.934437,-6.630112,0.362220,0.932092,2
map,1.952876,-6.613230,0.362200,0.932100,2
map,1.971318,-6.596351,0.362112,0.932135,2
map,1.989764,-6.579476,0.362069,0.932151,2
map,2.008209,-6.562601,0.361966,0.932191,2
map,2.026662,-6.545734,0.361876,0.932226,2
map,2.045114,-6.528865,0.361906,0.932215,2
map,2.063564,-6.511996,0.361807,0.932253,2
map,2.082023,-6.495136,0.361724,0.932285,2
map,2.100480,-6.478273,0.361752,0.932274,2
map,2.118936,-6.461411,0.361656,0.932312,2
map,2.137400,-6.444556,0.361568,0.932346,2
map,2.155863,-6.427700,0.361589,0.932338,2
map,2.174326,-6.410843,0.361500,0.932372,2
map,2.192795,-6.393995,0.361425,0.932401,2
map,2.211263,-6.377144,0.361384,0.932417,2
map,2.229735,-6.360299,0.361294,0.932452,2
map,2.248209,-6.343455,0.361274,0.932460,2
map,2.266683,-6.326611,0.361239,0.932473,2
map,2.285160,-6.309771,0.361153,0.932507,2
map,2.303640,-6.292933,0.361123,0.932518,2
map,2.322119,-6.276095,0.361087,0.932532,2
map,2.340601,-6.259261,0.361017,0.932559,2
map,2.359086,-6.242428,0.360931,0.932592,2
map,2.377574,-6.225601,0.360886,0.932610,2
map,2.396062,-6.208772,0.360871,0.932616,2
map,2.414552,-6.191946,0.360791,0.932647,2
map,2.433045,-6.175123,0.360750,0.932663,2
map,2.451537,-6.158300,0.360730,0.932670,2
map,2.470033,-6.141479,0.360649,0.932701,2
map,2.488531,-6.124662,0.360609,0.932717,2
map,2.507028,-6.107844,0.360528,0.932748,2
map,2.525533,-6.091034,0.360453,0.932777,2
map,2.544036,-6.074222,0.360468,0.932772,2
map,2.562539,-6.057410,0.360387,0.932803,2
map,2.581048,-6.040605,0.360322,0.932828,2
map,2.599556,-6.023798,0.360332,0.932824,2
map,2.618064,-6.006992,0.360256,0.932853,2
map,2.636578,-5.990191,0.360191,0.932879,2
map,2.655090,-5.973391,0.360201,0.932875,2
map,2.673603,-5.956589,0.360125,0.932904,2
map,2.692121,-5.939795,0.360055,0.932931,2
map,2.710639,-5.922999,0.360015,0.932947,2
map,2.729160,-5.906207,0.359939,0.932976,2
map,2.747684,-5.889417,0.359919,0.932984,2
map,2.766207,-5.872627,0.359878,0.932999,2
map,2.784732,-5.855841,0.348017,0.937488,2
map,2.804083,-5.840012,0.342006,0.939698,2
map,2.823032,-5.823705,0.352546,0.935795,2
map,2.841652,-5.807022,0.347402,0.937716,2
map,2.860955,-5.791136,0.345039,0.938588,2
map,2.879742,-5.774642,0.357704,0.933835,2
map,2.898158,-5.757735,0.365193,0.930932,2
map,2.916405,-5.740645,0.368447,0.929649,2
map,2.934583,-5.723482,0.372717,0.927945,2
map,2.952512,-5.706060,0.378323,0.925674,2
map,2.970269,-5.688462,0.380419,0.924814,2
map,2.988040,-5.670878,0.382409,0.923993,2
map,3.005645,-5.653128,0.386329,0.922361,2
map,3.023115,-5.635245,0.387702,0.921785,2
map,3.040614,-5.617390,0.389308,0.921108,2
map,3.057958,-5.599386,0.390510,0.920599,2
map,3.075364,-5.581440,0.390987,0.920396,2
map,3.092671,-5.563399,0.393657,0.919257,2
map,3.109867,-5.545253,0.394599,0.918853,2
map,3.127100,-5.527142,0.395006,0.918679,2
map,3.144264,-5.508965,0.396914,0.917856,2
map,3.161347,-5.490710,0.397702,0.917515,2
map,3.178448,-5.472475,0.398093,0.917345,2
map,3.195499,-5.454192,0.399484,0.916740,2
map,3.212489,-5.435853,0.400162,0.916444,2
map,3.229486,-5.417519,0.400785,0.916172,2
map,3.246426,-5.399134,0.401824,0.915717,2
map,3.263339,-5.380723,0.402130,0.915583,2
map,3.280255,-5.362315,0.402664,0.915348,2
map,3.297125,-5.343866,0.403489,0.914984,2
map,3.313975,-5.325397,0.403726,0.914880,2
map,3.330826,-5.306930,0.404176,0.914681,2
map,3.347639,-5.288428,0.404877,0.914371,2
map,3.364434,-5.269909,0.405085,0.914279,2
map,3.381230,-5.251391,0.405460,0.914113,2
map,3.397994,-5.232845,0.406053,0.913850,2
map,3.414742,-5.214284,0.406428,0.913683,2
map,3.431475,-5.195711,0.406768,0.913531,2
map,3.448196,-5.177125,0.407104,0.913382,2
map,3.464902,-5.158526,0.407430,0.913237,2
map,3.481596,-5.139917,0.407740,0.913098,2
map,3.498277,-5.121296,0.408041,0.912964,2
map,3.514946,-5.102664,0.408332,0.912833,2
map,3.531603,-5.084022,0.408614,0.912707,2
map,3.548249,-5.065370,0.409053,0.912511,2
map,3.564871,-5.046696,0.409323,0.912390,2
map,3.581495,-5.028023,0.409412,0.912350,2
map,3.598109,-5.009343,0.409807,0.912172,2
map,3.614701,-4.990643,0.410053,0.912062,2
map,3.631294,-4.971943,0.410147,0.912020,2
map,3.647878,-4.953236,0.410501,0.911860,2
map,3.664443,-4.934512,0.410728,0.911758,2
map,3.681009,-4.915787,0.410975,0.911647,2
map,3.697553,-4.897045,0.411290,0.911505,2
map,3.714093,-4.878298,0.411364,0.911471,2
map,3.730631,-4.859550,0.411591,0.911369,2
map,3.747152,-4.840787,0.411866,0.911244,2
map,3.763668,-4.822019,0.411950,0.911206,2
map,3.780182,-4.803250,0.412157,0.911113,2
map,3.796681,-4.784467,0.412408,0.910999,2
map,3.813174,-4.765680,0.412625,0.910901,2
map,3.829655,-4.746881,0.412827,0.910810,2
map,3.846131,-4.728079,0.412925,0.910765,2
map,3.862604,-4.709273,0.413122,0.910676,2
map,3.879064,-4.690457,0.413314,0.910588,2
map,3.895521,-4.671638,0.413418,0.910542,2
map,3.911973,-4.652813,0.413595,0.910461,2
map,3.928415,-4.633981,0.413762,0.910385,2
map,3.944853,-4.615145,0.413989,0.910282,2
map,3.961276,-4.596297,0.414151,0.910208,2
map,3.977701,-4.577449,0.414191,0.910190,2
map,3.994121,-4.558598,0.414392,0.910098,2
map,4.010529,-4.539735,0.414550,0.910027,2
map,4.026936,-4.520873,0.414599,0.910004,2
map,4.043340,-4.502007,0.414781,0.909921,2
map,4.059731,-4.483130,0.414934,0.909852,2
map,4.076122,-4.464254,0.415101,0.909775,2
map,4.092500,-4.445366,0.415263,0.909701,2
map,4.108879,-4.426477,0.415288,0.909690,2
map,4.125254,-4.407588,0.415446,0.909618,2
map,4.141618,-4.388688,0.415588,0.909553,2
map,4.157983,-4.369788,0.415617,0.909540,2
map,4.174345,-4.350886,0.415765,0.909472,2
map,4.190697,-4.331975,0.415893,0.909414,2
map,4.207048,-4.313064,0.415918,0.909402,2
map,4.223398,-4.294151,0.415976,0.909375,2
map,4.239745,-4.275236,0.416075,0.909330,2
map,4.256086,-4.256316,0.416132,0.909304,2
map,4.256086,-4.256316,0.597885,0.801582,2

map,-3.685335,-11.916103,0.427027,0.904239,3
map,-3.658717,-11.883746,0.410555,0.911836,3
map,-3.641037,-11.866070,0.382642,0.923897,3
map,-3.623358,-11.848394,0.382645,0.923895,3
map,-3.605679,-11.830718,0.382641,0.923897,3
map,-3.588000,-11.813042,0.382642,0.923897,3
map,-3.570321,-11.795365,0.382645,0.923896,3
map,-3.552642,-11.777690,0.382642,0.923897,3
map,-3.534962,-11.760014,0.382642,0.923897,3
map,-3.517283,-11.742337,0.382644,0.923896,3
map,-3.499604,-11.724661,0.382643,0.923896,3
map,-3.481925,-11.706985,0.382987,0.923754,3
map,-3.464272,-11.689282,0.383172,0.923677,3
map,-3.446607,-11.671593,0.382878,0.923799,3
map,-3.428931,-11.653913,0.383119,0.923699,3
map,-3.411285,-11.636204,0.383197,0.923666,3
map,-3.393615,-11.618518,0.382663,0.923888,3
map,-3.375928,-11.600850,0.382467,0.923969,3
map,-3.358243,-11.583179,0.382297,0.924039,3
map,-3.340543,-11.565524,0.382080,0.924129,3
map,-3.322842,-11.547870,0.381912,0.924199,3
map,-3.305129,-11.530228,0.381610,0.924324,3
map,-3.287405,-11.512597,0.381442,0.924393,3
map,-3.269678,-11.494967,0.381310,0.924447,3
map,-3.251944,-11.477346,0.381114,0.924528,3
map,-3.234203,-11.459733,0.380984,0.924582,3
map,-3.216459,-11.442122,0.380878,0.924625,3
map,-3.198710,-11.424516,0.380750,0.924678,3
map,-3.180956,-11.406915,0.380645,0.924721,3
map,-3.163199,-11.389317,0.380559,0.924757,3
map,-3.145439,-11.371722,0.380474,0.924791,3
map,-3.127675,-11.354131,0.380385,0.924828,3
map,-3.109908,-11.336543,0.380310,0.924859,3
map,-3.092139,-11.318957,0.379071,0.925367,3
map,-3.074278,-11.301465,0.378965,0.925411,3
map,-3.056500,-11.283888,0.380054,0.924964,3
map,-3.038722,-11.266312,0.379973,0.924998,3
map,-3.020938,-11.248740,0.379905,0.925026,3
map,-3.003155,-11.231170,0.379889,0.925032,3
map,-2.985370,-11.213599,0.379813,0.925063,3
map,-2.967580,-11.196034,0.379750,0.925089,3
map,-2.949791,-11.178469,0.379740,0.925093,3
map,-2.932000,-11.160905,0.379668,0.925123,3
map,-2.914206,-11.143345,0.379610,0.925147,3
map,-2.896411,-11.125785,0.379600,0.925151,3
map,-2.878615,-11.108227,0.379532,0.925178,3
map,-2.860815,-11.090672,0.379476,0.925201,3
map,-2.843015,-11.073117,0.379466,0.925206,3
map,-2.825215,-11.055563,0.379403,0.925232,3
map,-2.807410,-11.038013,0.379348,0.925254,3
map,-2.789605,-11.020464,0.378581,0.925568,3
map,-2.771743,-11.002974,0.378505,0.925599,3
map,-2.753932,-10.985430,0.379193,0.925318,3
map,-2.736121,-10.967886,0.378538,0.925586,3
map,-2.718261,-10.950393,0.378465,0.925615,3
map,-2.700445,-10.932855,0.379042,0.925379,3
map,-2.682628,-10.915317,0.378971,0.925409,3
map,-2.664807,-10.897784,0.378911,0.925433,3
map,-2.646986,-10.880251,0.378915,0.925432,3
map,-2.629164,-10.862719,0.378844,0.925461,3
map,-2.611338,-10.845191,0.378785,0.925485,3
map,-2.593512,-10.827662,0.378786,0.925484,3
map,-2.575686,-10.810135,0.378715,0.925513,3
map,-2.557855,-10.792612,0.378659,0.925536,3
map,-2.540024,-10.775088,0.378016,0.925799,3
map,-2.522145,-10.757615,0.377936,0.925832,3
map,-2.504308,-10.740098,0.378512,0.925597,3
map,-2.486471,-10.722580,0.377952,0.925825,3
map,-2.468593,-10.705107,0.377876,0.925856,3
map,-2.450751,-10.687594,0.378368,0.925655,3
map,-2.432909,-10.670082,0.377885,0.925853,3
map,-2.415030,-10.652608,0.377812,0.925882,3
map,-2.397183,-10.635101,0.378228,0.925712,3
map,-2.379336,-10.617595,0.377810,0.925883,3
map,-2.361457,-10.600121,0.377741,0.925911,3
map,-2.343605,-10.582620,0.378092,0.925768,3
map,-2.325752,-10.565118,0.378018,0.925798,3
map,-2.307894,-10.547623,0.377958,0.925823,3
map,-2.290038,-10.530126,0.377391,0.926054,3
map,-2.272137,-10.512674,0.377310,0.926087,3
map,-2.254274,-10.495184,0.377819,0.925880,3
map,-2.236412,-10.477693,0.377323,0.926082,3
map,-2.218511,-10.460240,0.377245,0.926113,3
map,-2.200643,-10.442756,0.377685,0.925934,3
map,-2.182776,-10.425269,0.377254,0.926110,3
map,-2.164875,-10.407818,0.377179,0.926140,3
map,-2.147002,-10.390337,0.377555,0.925987,3
map,-2.129130,-10.372856,0.377179,0.926140,3
map,-2.111229,-10.355406,0.377108,0.926169,3
map,-2.093351,-10.337930,0.377426,0.926040,3
map,-2.075474,-10.320455,0.377104,0.926171,3
map,-2.057572,-10.303003,0.377037,0.926198,3
map,-2.039689,-10.285533,0.376768,0.926308,3
map,-2.021767,-10.268104,0.376484,0.926423,3
map,-2.003864,-10.250655,0.376945,0.926235,3
map,-1.985976,-10.233190,0.378392,0.925646,3
map,-1.968182,-10.215630,0.378976,0.925407,3
map,-1.950338,-10.198119,0.377880,0.925855,3
map,-1.932461,-10.180643,0.379042,0.925379,3
map,-1.914706,-10.163043,0.379390,0.925237,3
map,-1.896855,-10.145540,0.377200,0.926132,3
map,-1.878934,-10.128110,0.376311,0.926494,3
map,-1.861016,-10.110676,0.375740,0.926725,3
map,-1.843052,-10.093288,0.374295,0.927310,3
map,-1.825026,-10.075967,0.372995,0.927833,3
map,-1.806964,-10.058681,0.372285,0.928118,3
map,-1.788885,-10.041414,0.371300,0.928513,3
map,-1.770751,-10.024205,0.370104,0.928990,3
map,-1.752583,-10.007032,0.369553,0.929210,3
map,-1.734408,-9.989866,0.368768,0.929522,3
map,-1.716182,-9.972754,0.367814,0.929899,3
map,-1.697937,-9.955664,0.367504,0.930022,3
map,-1.679688,-9.938576,0.366891,0.930264,3
map,-1.661397,-9.921533,0.366184,0.930543,3
map,-1.643097,-9.904501,0.365581,0.930780,3
map,-1.624762,-9.887506,0.365090,0.930972,3
map,-1.606426,-9.870512,0.365008,0.931004,3
map,-1.588086,-9.853523,0.364517,0.931197,3
map,-1.569713,-9.836568,0.364117,0.931353,3
map,-1.551343,-9.819611,0.364156,0.931338,3
map,-1.532974,-9.802653,0.363756,0.931494,3
map,-1.514575,-9.785728,0.363436,0.931619,3
map,-1.496183,-9.768795,0.363549,0.931575,3
map,-1.477792,-9.751860,0.363223,0.931702,3
map,-1.459376,-9.734953,0.362966,0.931802,3
map,-1.440967,-9.718039,0.362691,0.931910,3
map,-1.422530,-9.701154,0.362410,0.932019,3
map,-1.404101,-9.684261,0.362620,0.931937,3
map,-1.385680,-9.667359,0.362428,0.932012,3
map,-1.367236,-9.650482,0.362188,0.932105,3
map,-1.348798,-9.633600,0.362368,0.932035,3
map,-1.330367,-9.616709,0.362103,0.932138,3
map,-1.311909,-9.599847,0.361894,0.932219,3
map,-1.293464,-9.582972,0.362172,0.932111,3
map,-1.275026,-9.566089,0.361933,0.932204,3
map,-1.256564,-9.549232,0.361755,0.932273,3
map,-1.238113,-9.532363,0.361702,0.932294,3
map,-1.219646,-9.515512,0.361483,0.932379,3
map,-1.201180,-9.498659,0.361639,0.932318,3
